high density(g/cm3) and scan speed (mm/s),shap,lowess high density(g/cm3) and scan speed (mm/s),lowess shap,low density(g/cm3) and scan speed (mm/s),shap,lowess low density(g/cm3) and scan speed (mm/s),lowess shap
500.0,0.02317161113023758,800.0,0.005473026060287092,1100.0,0.017288409173488617,1200.0,0.007915576717150806
400.0,0.01588689535856247,800.0,0.005473026060287092,600.0,-0.04633818566799164,1200.0,0.007915576717150806
200.0,0.024235621094703674,800.0,0.005473026060287092,600.0,-0.01678260788321495,1200.0,0.007915576717150806
1200.0,-0.033350870013237,800.0,0.005473026060287092,320.0,-0.003456614911556244,1200.0,0.007915576717150806
1200.0,-0.017962228506803513,800.0,0.005473026060287092,1100.0,0.012689225375652313,1200.0,0.007915576717150806
1200.0,0.002949494868516922,800.0,0.005473026060287092,450.0,0.0087120421230793,1200.0,0.007915576717150806
800.0,0.009504128247499466,800.0,0.005473026060287092,500.0,-0.0036602080799639225,1200.0,0.007915576717150806
900.0,-0.015296350233256817,800.0,0.005473026060287092,1400.0,0.008907932788133621,1200.0,0.007915576717150806
300.0,0.0018369518220424652,800.0,0.005473026060287092,700.0,-0.022024216130375862,1200.0,0.007915576717150806
400.0,0.005073152482509613,800.0,0.005473026060287092,1600.0,0.006970865651965141,1200.0,0.007915576717150806
100.0,0.09461545944213867,800.0,0.005473026060287092,166.80914,0.017520751804113388,1200.0,0.007915576717150806
1800.0,0.005723573267459869,800.0,0.005473026060287092,3000.0,-0.009044548496603966,1200.0,0.007915576717150806
774.6478873,0.012204989790916443,800.0,0.005473026060287092,800.0,-0.019130326807498932,1200.0,0.007915576717150806
1200.0,-0.008422661572694778,800.0,0.005473026060287092,1400.0,0.004084131680428982,1200.0,0.007915576717150806
800.0,-0.009712642058730125,800.0,0.005473026060287092,1600.0,0.02460453473031521,1201.058215,0.007933535311730454
200.0,0.041305847465991974,800.0,0.005473026060287092,1330.0,0.024127423763275146,1210.996506,0.008099810035216098
1014.492754,0.019467273727059364,800.0,0.005473026060287092,1500.0,0.03099614754319191,1225.0,0.00832725170399947
400.0,0.0023457705974578857,800.0,0.005473026060287092,400.0,-0.01941230520606041,1250.0,0.008942980142726134
100.0,-0.0168752558529377,800.0,0.005473026060287092,1000.0,0.005803348496556282,1250.0,0.008942980142726134
350.0,0.006384223699569702,800.0,0.005473026060287092,333.3333333,0.02131144143640995,1250.0,0.008942980142726134
400.0,0.011526010930538177,800.0,0.005473026060287092,2000.0,-0.004416940733790398,1250.0,0.008942980142726134
1060.0,-0.005882785655558109,800.0,0.005473026060287092,1000.0,0.015268558636307716,1250.0,0.008942980142726134
800.0,0.012310422956943512,800.0,0.005473026060287092,1200.0,0.014112582430243492,1250.0,0.008942980142726134
454.55,0.010826724581420422,800.0,0.005473026060287092,998.541618,0.008582806214690208,1250.0,0.008942980142726134
600.0,0.01098085381090641,800.0,0.005473026060287092,2000.0,0.010819008573889732,1250.0,0.008942980142726134
426.83,0.0008099973201751709,800.0,0.005473026060287092,800.0,-0.022128717973828316,1250.0,0.008942980142726134
200.0,-0.04592607915401459,800.0,0.005473026060287092,238.1,0.028752600774168968,1250.0,0.008942980142726134
900.0,0.000733768567442894,800.0,0.005473026060287092,500.0,-0.026685673743486404,1250.0,0.008942980142726134
1200.0,0.007286500185728073,800.0,0.005473026060287092,1520.0,-0.0014838064089417458,1250.0,0.008942980142726134
300.0,0.007802553474903107,800.0,0.005473026060287092,1500.0,-0.0072965906001627445,1250.0,0.008942980142726134
1800.0,0.007839325815439224,800.0,0.005473026060287092,800.0,-0.01723311096429825,1250.0,0.008942980142726134
870.0,-0.00012913718819618225,800.0,0.005473026060287092,1225.0,0.024948392063379288,1300.0,0.009460472942488812
200.0,0.03261032700538635,800.0,0.005473026060287092,1000.0,-0.02204721048474312,1300.0,0.009460472942488812
1400.0,-0.0008381828665733337,800.0,0.005473026060287092,1125.0,0.02050665020942688,1300.0,0.009460472942488812
3000.0,-0.01705501601099968,800.0,0.005473026060287092,600.0,-0.015240395441651344,1300.0,0.009460472942488812
3400.0,-0.013113010674715042,800.0,0.005473026060287092,1080.0,0.005432881880551577,1300.0,0.009460472942488812
400.0,0.009449869394302368,800.0,0.005473026060287092,147.06,0.027014536783099174,1300.0,0.009460472942488812
744.047619,0.01467498391866684,800.0,0.005473026060287092,2000.0,-0.010188542306423187,1300.0,0.009460472942488812
600.0,0.026979487389326096,800.0,0.005473026060287092,416.67,0.0118150245398283,1300.0,0.009460472942488812
1000.0,-0.003990737721323967,800.0,0.005473026060287092,800.0,-0.021950269117951393,1313.407036,0.009528246120191604
800.0,0.010587673634290695,800.0,0.005473026060287092,416.67,0.011423205956816673,1320.0,0.009553072532810784
1000.0,-0.05719420313835144,800.0,0.005473026060287092,1604.40489,0.01063060387969017,1320.0,0.009553072532810784
600.0,0.0248294435441494,800.0,0.005473026060287092,3400.0,0.00887392833828926,1320.0,0.009553072532810784
265.15,-0.02880692295730114,800.0,0.005473026060287092,200.0,0.016955900937318802,1330.0,0.009582215328419491
545.4545455,0.028484554961323738,800.0,0.005473026060287092,217.39,0.027959633618593216,1398.998612,0.00964665430388788
800.0,0.000912901945412159,800.0,0.005473026060287092,10.0,0.0185051579028368,1400.0,0.00964698832784639
620.0,0.021034184843301773,800.0,0.005473026060287092,800.0,0.0014828064013272524,1400.0,0.00964698832784639
1750.0,-0.004852131940424442,800.0,0.005473026060287092,1200.0,0.004502953961491585,1400.0,0.00964698832784639
700.0,0.025593280792236328,850.0,0.004023224265997317,1000.0,-0.003557490184903145,1400.0,0.00964698832784639
2050.0,-0.030739376321434975,850.0,0.004023224265997317,100.0,0.05824640765786171,1400.0,0.00964698832784639
1279.069767,0.007379244081676006,870.0,0.0034066987259277672,600.0,-0.013540251180529594,1400.0,0.00964698832784639
3000.0,-0.02110474742949009,870.0,0.0034066987259277672,2000.0,0.009205508977174759,1400.0,0.00964698832784639
1500.0,-0.00037450750824064016,870.0,0.0034066987259277672,125.0,0.06305970251560211,1400.0,0.00964698832784639
200.0,0.024310722947120667,870.0,0.0034066987259277672,166.9702,0.014729635789990425,1400.0,0.00964698832784639
500.0,0.02055470645427704,870.0,0.0034066987259277672,454.55,0.009972462430596352,1400.0,0.00964698832784639
800.0,0.009611725807189941,875.0,0.003239762505717293,1000.0,0.00803421437740326,1400.0,0.00964698832784639
1180.0,-0.006082300096750259,875.0,0.003239762505717293,1300.0,0.023747539147734642,1400.0,0.00964698832784639
700.0,0.016212601214647293,875.0,0.003239762505717293,250.4799,0.009970503859221935,1400.0,0.00964698832784639
800.0,0.013307766988873482,890.52,0.0028194279044032157,900.0,0.0003811214119195938,1400.0,0.00964698832784639
600.0,0.012735787779092789,890.52,0.0028194279044032157,1000.0,0.012973817065358162,1400.0,0.00964698832784639
800.0,-0.006239533424377441,900.0,0.0025726300831957765,799.3209839,-0.03354186192154884,1400.0,0.00964698832784639
700.0,0.010145440697669983,900.0,0.0025726300831957765,2500.0,-0.0051287636160850525,1400.0,0.00964698832784639
800.0,0.012276604771614075,900.0,0.0025726300831957765,600.0,-0.010792399756610394,1400.0,0.00964698832784639
1000.0,-0.0003495626151561737,900.0,0.0025726300831957765,277.0,-0.006112223491072655,1400.0,0.00964698832784639
800.0,0.012354332953691483,900.0,0.0025726300831957765,161.29,0.02579697221517563,1400.0,0.00964698832784639
1000.0,-0.002826198935508728,900.0,0.0025726300831957765,750.0,0.00631372258067131,1400.0,0.00964698832784639
500.0,0.021149106323719025,900.0,0.0025726300831957765,2800.0,-0.00280856154859066,1400.0,0.00964698832784639
450.0,0.0019347071647644043,900.0,0.0025726300831957765,238.1,0.02645108848810196,1400.0,0.00964698832784639
900.0,-0.010321855545043945,900.0,0.0025726300831957765,1200.0,0.015605369582772255,1400.0,0.00964698832784639
500.0,0.01837971806526184,900.0,0.0025726300831957765,1200.0,0.02213665470480919,1400.0,0.00964698832784639
900.0,-0.010143386200070381,900.0,0.0025726300831957765,10000.0,0.00943821482360363,1400.0,0.00964698832784639
1600.0,0.003909403458237648,900.0,0.0025726300831957765,208.33,0.026257673278450966,1400.0,0.00964698832784639
300.0,0.008002988994121552,900.0,0.0025726300831957765,800.0,-0.016851764172315598,1400.0,0.00964698832784639
300.0,0.0018098540604114532,900.0,0.0025726300831957765,100.0,-0.015472866594791412,1400.0,0.00964698832784639
800.0,-0.016977183520793915,900.0,0.0025726300831957765,125.0,0.06717163324356079,1400.0,0.00964698832784639
275.59,-0.027367137372493744,900.0,0.0025726300831957765,1150.0,0.017161468043923378,1440.0,0.009662722223270283
150.0,0.004922196269035339,900.0,0.0025726300831957765,1200.0,0.004152871668338776,1500.0,0.009673777973061072
875.0,-0.015010959468781948,900.0,0.0025726300831957765,600.0,-0.01063405629247427,1500.0,0.009673777973061072
400.0,0.010657694190740585,900.0,0.0025726300831957765,800.0,-0.0007955259643495083,1500.0,0.009673777973061072
800.0,-0.010399559512734413,900.0,0.0025726300831957765,400.0,-0.013942134566605091,1500.0,0.009673777973061072
1368.0,-0.005394605919718742,900.0,0.0025726300831957765,300.0,0.010035239160060883,1500.0,0.009673777973061072
666.6666667,-0.0072341859340667725,900.0,0.0025726300831957765,349.0,-0.01142300944775343,1500.0,0.009673777973061072
1750.0,-0.008168637752532959,900.0,0.0025726300831957765,714.29,-0.01139764953404665,1500.0,0.009673777973061072
1475.0,-0.008339451625943184,900.0,0.0025726300831957765,550.0,-0.023456381633877754,1500.0,0.009673777973061072
400.0,0.015380728989839554,900.0,0.0025726300831957765,750.0,-0.03342196345329285,1500.0,0.009673777973061072
1071.428571,0.012060213834047318,925.9259259,0.0019322927010037348,800.0,-0.0037104589864611626,1500.0,0.009673777973061072
1000.0,-0.009954923763871193,940.1709402,0.0014796388466292699,750.0,-0.014258445240557194,1500.0,0.009673777973061072
680.0,0.013265609741210938,945.9459459,0.0012961585869333645,1000.0,0.010628622025251389,1500.0,0.009673777973061072
300.0,0.001848749816417694,945.95,0.0012960300496191444,277.0,-0.014836762100458145,1500.0,0.009673777973061072
952.0,-0.012536538764834404,950.0,0.001167903263187351,1600.0,0.02757851406931877,1500.0,0.009673777973061072
2800.0,0.00037699053063988686,952.0,0.0011246510419406909,1600.0,0.02849433571100235,1520.0,0.00965266208861264
750.0,0.008176788687705994,952.3809524,0.0011164509639338366,1600.0,0.02069210633635521,1560.0,0.009563217537842462
1200.0,-0.023624539375305176,960.0,0.0009551087443851056,800.0,-0.0017013264587149024,1600.0,0.009419102846562988
400.0,0.012565700337290764,960.0,0.0009551087443851056,600.0,-0.002524181269109249,1600.0,0.009419102846562988
1000.0,0.005220502614974976,960.0,0.0009551087443851056,800.0,-0.011666812002658844,1600.0,0.009419102846562988
500.0,-0.014030355960130692,960.0,0.0009551087443851056,700.0,-0.030638713389635086,1600.0,0.009419102846562988
1000.0,-0.004655158147215843,960.0,0.0009551087443851056,600.0,-0.01600462757050991,1600.0,0.009419102846562988
1700.0,-0.008357182145118713,1000.0,0.00017899639646873637,625.0,-0.009821148589253426,1600.0,0.009419102846562988
700.0,0.02349814400076866,1000.0,0.00017899639646873637,400.0,0.007415860891342163,1600.0,0.009419102846562988
375.0,0.003563523292541504,1000.0,0.00017899639646873637,824.3581251,0.01013568788766861,1600.0,0.009419102846562988
450.0,-0.0028878413140773773,1000.0,0.00017899639646873637,1100.0,0.018772898241877556,1600.0,0.009419102846562988
1455.026455,0.003333762288093567,1000.0,0.00017899639646873637,555.56,0.001428824383765459,1600.0,0.009419102846562988
777.7777778,0.011231283657252789,1000.0,0.00017899639646873637,80.0,0.024427056312561035,1600.0,0.009419102846562988
600.0,0.008066732436418533,1000.0,0.00017899639646873637,100.0,0.03018329292535782,1600.0,0.009419102846562988
960.0,-0.005825826898217201,1000.0,0.00017899639646873637,1200.0,0.001272382214665413,1600.0,0.009419102846562988
2800.0,-0.002152414992451668,1000.0,0.00017899639646873637,1400.0,0.022778885439038277,1600.0,0.009419102846562988
100.0,0.08656762540340424,1000.0,0.00017899639646873637,950.0,0.015768427401781082,1600.0,0.009419102846562988
714.0,0.0022658444941043854,1000.0,0.00017899639646873637,240.0,0.03576412424445152,1600.0,0.009419102846562988
1250.0,-0.02317057177424431,1000.0,0.00017899639646873637,1400.0,0.0072737792506814,1600.0,0.009419102846562988
600.0,0.01199752651154995,1000.0,0.00017899639646873637,1500.0,-0.0023219743743538857,1600.0,0.009419102846562988
500.0,0.02259669452905655,1000.0,0.00017899639646873637,1250.0,0.021860523149371147,1600.0,0.009419102846562988
1082.251082,0.004560846835374832,1000.0,0.00017899639646873637,1320.0,0.002967027947306633,1600.0,0.009419102846562988
800.0,0.0042639076709747314,1000.0,0.00017899639646873637,1400.0,0.007244434207677841,1600.0,0.009419102846562988
3209.48,-0.03372129052877426,1000.0,0.00017899639646873637,200.0,-0.013853136450052261,1600.0,0.009419102846562988
945.95,-0.02696622535586357,1000.0,0.00017899639646873637,1400.0,-0.00039605703204870224,1602.936678,0.009406729314727575
1000.0,-0.0021570809185504913,1000.0,0.00017899639646873637,750.0,-0.007194066420197487,1604.40489,0.009400463741434693
454.55,0.005652345716953278,1000.0,0.00017899639646873637,600.0,-0.01545676589012146,1800.0,0.008284527060269883
600.0,0.01336139440536499,1000.0,0.00017899639646873637,2600.0,-0.0009663477540016174,1800.0,0.008284527060269883
300.0,0.02263873815536499,1000.0,0.00017899639646873637,652.0,-0.027950819581747055,1800.0,0.008284527060269883
800.0,0.013839587569236755,1000.0,0.00017899639646873637,833.33,-0.017972581088542938,1800.0,0.008284527060269883
200.0,0.025425493717193604,1000.0,0.00017899639646873637,800.0,-0.0036602774634957314,1800.0,0.008284527060269883
600.0,0.021747812628746033,1000.0,0.00017899639646873637,1100.0,0.0033901510760188103,1800.0,0.008284527060269883
522.39,0.02103079855442047,1000.0,0.00017899639646873637,277.78,-0.005964627489447594,1800.0,0.008284527060269883
50.0,0.0016498323529958725,1000.0,0.00017899639646873637,800.0,0.0014553964138031006,1800.0,0.008284527060269883
400.0,0.01454634964466095,1000.0,0.00017899639646873637,250.0,-0.0010413541458547115,1800.0,0.008284527060269883
780.0,0.014994647353887558,1000.0,0.00017899639646873637,1200.0,0.006043661385774612,1800.0,0.008284527060269883
900.0,-0.005379755049943924,1000.0,0.00017899639646873637,185.19,0.027658380568027496,1800.0,0.008284527060269883
1515.151515,-0.0011054202914237976,1000.0,0.00017899639646873637,240.0,0.00694991834461689,1800.0,0.008284527060269883
700.0,0.006762135773897171,1000.0,0.00017899639646873637,1125.0,0.019097276031970978,1800.0,0.008284527060269883
1000.0,0.02288181707262993,1000.0,0.00017899639646873637,1200.0,0.009218728169798851,1800.0,0.008284527060269883
1200.0,0.015223383903503418,1000.0,0.00017899639646873637,400.0,-0.02538542076945305,1800.0,0.008284527060269883
250.0,0.019999906420707703,1000.0,0.00017899639646873637,125.295685,0.01392301358282566,1800.0,0.008284527060269883
2800.0,0.005327514838427305,1000.0,0.00017899639646873637,700.0,-0.01605893298983574,1800.0,0.008284527060269883
1200.0,-0.016510626301169395,1000.0,0.00017899639646873637,151.52,0.027885982766747475,1950.0,0.006760144840616151
300.0,0.014397114515304565,1000.0,0.00017899639646873637,500.0,0.0008739903569221497,2000.0,0.0062991233980133786
800.0,0.012015555053949356,1000.0,0.00017899639646873637,2400.0,-0.024655107408761978,2000.0,0.0062991233980133786
1500.0,-0.012400968000292778,1000.0,0.00017899639646873637,172.41,0.028957106173038483,2000.0,0.0062991233980133786
1500.0,-0.00044010579586029053,1000.0,0.00017899639646873637,600.0,-0.04747799038887024,2000.0,0.0062991233980133786
750.0,0.01054651290178299,1000.0,0.00017899639646873637,400.0,-0.01937352865934372,2000.0,0.0062991233980133786
800.0,0.0032238345593214035,1000.0,0.00017899639646873637,3000.0,0.004841642454266548,2000.0,0.0062991233980133786
800.0,-0.001499611884355545,1000.0,0.00017899639646873637,1200.0,0.01844489946961403,2000.0,0.0062991233980133786
275.59,-0.03013184294104576,1000.0,0.00017899639646873637,1800.0,0.01973731257021427,2000.0,0.0062991233980133786
731.7073171,0.010935327969491482,1000.0,0.00017899639646873637,1500.0,-0.00330363679677248,2000.0,0.0062991233980133786
402.3,0.005600434262305498,1000.0,0.00017899639646873637,2000.0,0.013640206307172775,2000.0,0.0062991233980133786
1428.571429,0.003770008683204651,1000.0,0.00017899639646873637,8.333333333,0.02200343832373619,2000.0,0.0062991233980133786
500.0,-0.018816623836755753,1000.0,0.00017899639646873637,147.06,0.028169071301817894,2000.0,0.0062991233980133786
680.0,0.019110828638076782,1014.492754,-8.189687968694768e-05,400.0,-0.01689198799431324,2000.0,0.0062991233980133786
1000.0,0.003821302205324173,1040.0,-0.0005069535675024397,150.0,0.05963753163814545,2000.0,0.0062991233980133786
1040.0,0.0017861537635326385,1040.0,-0.0005069535675024397,1400.0,0.018647421151399612,2000.0,0.0062991233980133786
1071.428571,0.008600249886512756,1040.0,-0.0005069535675024397,800.0,-0.018427401781082153,2000.0,0.0062991233980133786
1400.0,0.003321360796689987,1042.0,-0.0005383658600957052,1300.0,0.013427995145320892,2000.0,0.0062991233980133786
750.0,0.011062141507863998,1046.511628,-0.0006081193283633753,500.0,-0.021044785156846046,2000.0,0.0062991233980133786
1200.0,0.0006156004965305328,1053.8,-0.0007172000361141533,700.0,-0.01874597743153572,2000.0,0.0062991233980133786
600.0,0.02456529065966606,1060.0,-0.0008060122745385722,1400.0,0.01587252877652645,2000.0,0.0062991233980133786
500.0,0.03849497437477112,1060.0,-0.0008060122745385722,500.0,-0.03565039113163948,2000.0,0.0062991233980133786
600.0,0.011247444897890091,1060.0,-0.0008060122745385722,1400.0,0.00837448239326477,2000.0,0.0062991233980133786
375.0,0.0016982853412628174,1060.0,-0.0008060122745385722,1800.0,0.017374802380800247,2000.0,0.0062991233980133786
600.0,0.03020746260881424,1071.428571,-0.0009592102858178332,277.78,0.019144490361213684,2000.0,0.0062991233980133786
500.0,0.020887572318315506,1071.428571,-0.0009592102858178332,500.0,-0.02022138237953186,2000.0,0.0062991233980133786
1620.0,0.0038111135363578796,1082.251082,-0.0010921480208099642,119.05,0.0264597125351429,2000.0,0.0062991233980133786
800.0,0.001865934580564499,1093.75,-0.0012218289208844428,1170.0,0.0209762305021286,2000.0,0.0062991233980133786
560.0,0.031044363975524902,1100.0,-0.0012879357920684,700.0,-0.033716943114995956,2000.0,0.0062991233980133786
1000.0,0.0012322254478931427,1100.0,-0.0012879357920684,1250.0,0.01401536911725998,2138.989401,0.005299929993947416
1042.0,0.001963414251804352,1100.0,-0.0012879357920684,600.0,-0.02145284041762352,2400.0,0.0040286325157737075
3000.0,-0.01092105358839035,1100.0,-0.0012879357920684,1049.275485,0.011574763804674149,2400.0,0.0040286325157737075
300.0,0.02674858272075653,1100.0,-0.0012879357920684,1300.0,0.033243387937545776,2400.0,0.0040286325157737075
500.0,0.019745003432035446,1100.0,-0.0012879357920684,250.45206,0.009970503859221935,2400.0,0.0040286325157737075
600.0,0.014610789716243744,1100.0,-0.0012879357920684,600.0,-0.022175628691911697,2400.0,0.0040286325157737075
1200.0,0.011355485767126083,1100.0,-0.0012879357920684,199.72005,0.01658407412469387,2400.0,0.0040286325157737075
500.0,0.0226811021566391,1100.0,-0.0012879357920684,1200.0,-0.00038287416100502014,2500.0,0.0036794418418351696
600.0,0.01977694407105446,1100.0,-0.0012879357920684,600.0,-0.03244413807988167,2600.0,0.0033931122414283237
500.0,0.014886125922203064,1100.0,-0.0012879357920684,2000.0,0.017810527235269547,2800.0,0.0028751240298207454
450.0,0.0039819832891225815,1100.0,-0.0012879357920684,933.0,0.007224429398775101,3000.0,0.002446404878148177
500.0,0.012295125052332878,1100.0,-0.0012879357920684,312.5,0.022184649482369423,3000.0,0.002446404878148177
1300.0,-0.018896102905273438,1100.0,-0.0012879357920684,1000.0,-0.019604017958045006,3000.0,0.002446404878148177
1600.0,-0.0021443217992782593,1100.0,-0.0012879357920684,800.0,-0.026929907500743866,3000.0,0.002446404878148177
890.52,-0.010260927490890026,1180.0,-0.002095915235985463,1600.0,0.020328974351286888,3000.0,0.002446404878148177
600.0,0.0286601260304451,1180.0,-0.002095915235985463,1800.0,-0.004956778138875961,3000.0,0.002446404878148177
238.1,-0.029904786497354507,1180.0,-0.002095915235985463,1200.0,0.021185077726840973,3200.0,0.002178990602494671
375.0,0.008823126554489136,1180.0,-0.002095915235985463,1125.0,0.02133571170270443,3250.0,0.0021216862830825945
800.0,-0.0008705072104930878,1180.0,-0.002095915235985463,1200.0,0.004219885915517807,3400.0,0.0019523876414008264
2050.0,-0.02191131003201008,1180.0,-0.002095915235985463,918.5922967,0.0012606224045157433,3600.0,0.0017199734789997445
500.0,-0.008192777633666992,1190.47619,-0.002131932882958512,700.0,-0.01321041863411665,3900.0,0.0013683244400062463
2050.0,-0.002269541844725609,1190.47619,-0.002131932882958512,814.0,0.011744596064090729,4200.0,0.0010534682882010118
663.0,-0.011153707280755043,1190.47619,-0.002131932882958512,600.0,-0.03386455401778221,5000.0,0.000558670286050707
400.0,0.02933395653963089,1200.0,-0.0022098539541071916,402.7796176,-0.025601301342248917,10000.0,0.008483992035814389
870.0,0.0004795640707015991,1200.0,-0.0022098539541071916,,,,
600.0,0.033047132194042206,1200.0,-0.0022098539541071916,,,,
1000.0,0.00931008905172348,1200.0,-0.0022098539541071916,,,,
600.0,0.018520470708608627,1200.0,-0.0022098539541071916,,,,
700.0,0.01071884110569954,1200.0,-0.0022098539541071916,,,,
1000.0,0.0029013268649578094,1200.0,-0.0022098539541071916,,,,
1300.0,0.006786087527871132,1200.0,-0.0022098539541071916,,,,
2000.0,-0.01610121876001358,1200.0,-0.0022098539541071916,,,,
600.0,-0.0007181018590927124,1200.0,-0.0022098539541071916,,,,
209.58,-0.029866989701986313,1200.0,-0.0022098539541071916,,,,
2333.333333,-0.03254707157611847,1200.0,-0.0022098539541071916,,,,
500.0,0.02333872579038143,1200.0,-0.0022098539541071916,,,,
598.2905983,0.00696694478392601,1200.0,-0.0022098539541071916,,,,
1200.0,-0.022843044251203537,1200.0,-0.0022098539541071916,,,,
250.0,-0.03310711309313774,1200.0,-0.0022098539541071916,,,,
400.0,0.014652319252490997,1200.0,-0.0022098539541071916,,,,
1000.0,0.006209239363670349,1200.0,-0.0022098539541071916,,,,
1667.0,-0.009395603090524673,1200.0,-0.0022098539541071916,,,,
1400.0,0.0013360530138015747,1200.0,-0.0022098539541071916,,,,
222.93,-0.028974391520023346,1200.0,-0.0022098539541071916,,,,
1900.0,0.016773831099271774,1200.0,-0.0022098539541071916,,,,
1920.0,0.017174698412418365,1200.0,-0.0022098539541071916,,,,
1322.751323,-0.00296097993850708,1200.0,-0.0022098539541071916,,,,
1488.095238,0.0015531182289123535,1200.0,-0.0022098539541071916,,,,
246.48,-0.029335616156458855,1200.0,-0.0022098539541071916,,,,
500.0,0.023832935839891434,1200.0,-0.0022098539541071916,,,,
700.0,0.009265489876270294,1200.0,-0.0022098539541071916,,,,
600.0,0.019222497940063477,1200.0,-0.0022098539541071916,,,,
426.83,0.011774981394410133,1200.0,-0.0022098539541071916,,,,
800.0,0.011534322053194046,1200.0,-0.0022098539541071916,,,,
300.0,0.004954280331730843,1200.0,-0.0022098539541071916,,,,
250.0,0.00929020345211029,1200.0,-0.0022098539541071916,,,,
600.0,0.0025896430015563965,1200.0,-0.0022098539541071916,,,,
700.0,0.023946654051542282,1200.0,-0.0022098539541071916,,,,
350.0,0.009702160954475403,1200.0,-0.0022098539541071916,,,,
750.0,0.01064535602927208,1200.0,-0.0022098539541071916,,,,
800.0,0.007279537618160248,1200.0,-0.0022098539541071916,,,,
900.0,0.007942043244838715,1216.216216,-0.0023746649607530646,,,,
2200.0,0.01844141259789467,1250.0,-0.002449446825223963,,,,
1200.0,-0.006863701622933149,1250.0,-0.002449446825223963,,,,
1250.0,-0.018659718334674835,1250.0,-0.002449446825223963,,,,
522.39,0.017325352877378464,1250.0,-0.002449446825223963,,,,
1400.0,-0.004061784595251083,1250.0,-0.002449446825223963,,,,
1400.0,-0.0010996311902999878,1250.0,-0.002449446825223963,,,,
560.0,0.02765411138534546,1250.0,-0.002449446825223963,,,,
2100.0,0.018131768330931664,1250.0,-0.002449446825223963,,,,
500.0,0.012739673256874084,1250.0,-0.002449446825223963,,,,
1836.734694,-0.05388975888490677,1279.069767,-0.0023635681688314136,,,,
1406.926407,-0.0023063160479068756,1298.701299,-0.0022578393603871136,,,,
400.0,0.058939386159181595,1300.0,-0.002249779797155651,,,,
400.0,0.012535780668258667,1300.0,-0.002249779797155651,,,,
100.0,-0.038269441574811935,1300.0,-0.002249779797155651,,,,
800.0,0.012779425829648972,1300.0,-0.002249779797155651,,,,
2400.0,0.02138369344174862,1300.0,-0.002249779797155651,,,,
800.0,0.012845490127801895,1300.0,-0.002249779797155651,,,,
200.0,0.0038431845605373383,1300.0,-0.002249779797155651,,,,
300.0,-0.025250576436519623,1300.0,-0.002249779797155651,,,,
300.0,0.02176709473133087,1300.0,-0.002249779797155651,,,,
1000.0,0.006568394601345062,1300.0,-0.002249779797155651,,,,
200.0,0.046873003244400024,1304.347826,-0.0022220004091839086,,,,
800.0,-0.007202310021966696,1309.52381,-0.0021874381459652745,,,,
1547.619048,0.0030469410121440887,1309.52381,-0.0021874381459652745,,,,
541.1255411,0.018040303140878677,1322.751323,-0.00209298183276873,,,,
700.0,0.015331760048866272,1339.285714,-0.0019664285813388513,,,,
800.0,0.0007742270827293396,1368.0,-0.0017366683290461961,,,,
560.0,0.030355844646692276,1368.0,-0.0017366683290461961,,,,
1940.0,0.019442912191152573,1368.0,-0.0017366683290461961,,,,
500.0,0.02033340558409691,1368.0,-0.0017366683290461961,,,,
1000.0,-0.0015133004635572433,1372.54902,-0.0016988758493164861,,,,
145.0,0.02188032865524292,1400.0,-0.0014596461743740772,,,,
800.0,-0.022550299763679504,1400.0,-0.0014596461743740772,,,,
327.1,-0.01309000514447689,1400.0,-0.0014596461743740772,,,,
400.0,0.030132651329040527,1400.0,-0.0014596461743740772,,,,
165.09,-0.032473791390657425,1400.0,-0.0014596461743740772,,,,
1000.0,0.010871391743421555,1400.0,-0.0014596461743740772,,,,
1000.0,0.013786735013127327,1400.0,-0.0014596461743740772,,,,
2000.0,0.02125059813261032,1400.0,-0.0014596461743740772,,,,
400.0,0.015476085245609283,1400.0,-0.0014596461743740772,,,,
1700.0,0.0017477143555879593,1400.0,-0.0014596461743740772,,,,
231.3834536,-0.001299303025007248,1400.0,-0.0014596461743740772,,,,
800.0,-0.003584042191505432,1400.0,-0.0014596461743740772,,,,
673.08,0.0081515833735466,1400.0,-0.0014596461743740772,,,,
1309.52381,-0.0016859769821166992,1406.926407,-0.0013966243511775063,,,,
300.0,0.008277498185634613,1428.571429,-0.0011935417544331887,,,,
1200.0,-0.015883035957813263,1455.026455,-0.0009364014463797397,,,,
666.6666667,0.0019392520189285278,1475.0,-0.0007388576329713611,,,,
300.0,0.027060791850090027,1488.095238,-0.0006079767492700774,,,,
2200.0,0.02287672832608223,1500.0,-0.0004883292372489498,,,,
600.0,0.0007016705349087715,1500.0,-0.0004883292372489498,,,,
200.0,-0.00569575559347868,1500.0,-0.0004883292372489498,,,,
800.0,-0.009946283884346485,1500.0,-0.0004883292372489498,,,,
400.0,-0.0022684987634420395,1500.0,-0.0004883292372489498,,,,
700.0,-0.0012932820245623589,1500.0,-0.0004883292372489498,,,,
1000.0,-0.012205264531075954,1500.0,-0.0004883292372489498,,,,
900.0,-0.007113149389624596,1500.0,-0.0004883292372489498,,,,
800.0,0.01591072976589203,1500.0,-0.0004883292372489498,,,,
1680.0,-0.001424551010131836,1500.0,-0.0004883292372489498,,,,
200.0,-0.010152291506528854,1500.0,-0.0004883292372489498,,,,
1500.0,-0.006426439620554447,1500.0,-0.0004883292372489498,,,,
