specific heat capacity (J/gK),shap,lowess specific heat capacity (J/gK),lowess shap
0.385,0.0038499715737998486,0.5263,-0.0004977956321401934
0.385,-0.00013614725321531296,0.5263,-0.0004977956321401934
0.5,0.0042355856858193874,0.5263,-0.0004977956321401934
1.047,-0.09158483147621155,0.5263,-0.0004977956321401934
0.435,-0.007338300347328186,0.5263,-0.0004977956321401934
1.047,-0.0498734749853611,0.5263,-0.0004977956321401934
1.0,0.0045918747782707214,0.5263,-0.0004977956321401934
0.5263,-0.005560799036175013,0.5263,-0.0004977956321401934
0.88414745,-0.013942737132310867,0.5263,-0.0004977956321401934
0.43,0.009551296010613441,0.5263,-0.0004977956321401934
0.904974093,0.007460128515958786,0.5263,-0.0004977956321401934
0.5263,0.0045867967419326305,0.5263,-0.0004977956321401934
0.377,-0.008457872085273266,0.5263,-0.0004977956321401934
0.5,-0.005385867785662413,0.5263,-0.0004977956321401934
0.5718,0.0029002605006098747,0.5263,-0.0004977956321401934
0.48,0.0033224355429410934,0.5263,-0.0004977956321401934
0.5263,-0.005175888072699308,0.5263,-0.0004977956321401934
1.06,-0.06724011152982712,0.5263,-0.0004977956321401934
0.5,0.01054622232913971,0.5263,-0.0004977956321401934
0.46,-0.012001924216747284,0.5263,-0.0004977956321401934
0.46,-7.43023119866848e-05,0.5263,-0.0004977956321401934
0.5,0.008730088360607624,0.5263,-0.0004977956321401934
0.385,0.006030930206179619,0.5263,-0.0004977956321401934
0.134,-0.014094768092036247,0.5263,-0.0004977956321401934
0.5,-0.0008490970358252525,0.5263,-0.0004977956321401934
0.5263,-0.004396994132548571,0.5263,-0.0004977956321401934
0.41,-0.0036639044992625713,0.5263,-0.0004977956321401934
0.5,0.0009200300555676222,0.5263,-0.0004977956321401934
0.5,0.006299114786088467,0.5263,-0.0004977956321401934
0.461,-0.003894677385687828,0.5263,-0.0004977956321401934
0.385,0.00887090340256691,0.5263,-0.0004977956321401934
0.38,0.0076753320172429085,0.5263,-0.0004977956321401934
0.385,0.0030956165865063667,0.5263,-0.0004977956321401934
0.5,-0.0004922349471598864,0.5263,-0.0004977956321401934
0.7148,-0.00024691037833690643,0.5263,-0.0004977956321401934
0.88414745,-0.012805425561964512,0.5263,-0.0004977956321401934
0.5,0.00032217963598668575,0.5263,-0.0004977956321401934
0.461,-0.00921572931110859,0.5263,-0.0004977956321401934
0.38,-0.000738704577088356,0.5263,-0.0004977956321401934
0.5718,0.0035011826548725367,0.5263,-0.0004977956321401934
0.38,0.006253598723560572,0.5263,-0.0004977956321401934
0.5263,-0.003330416511744261,0.5263,-0.0004977956321401934
0.385,0.0075035709887743,0.5263,-0.0004977956321401934
0.5263,-0.0013603055849671364,0.5263,-0.0004977956321401934
0.5263,-0.0055392589420080185,0.5263,-0.0004977956321401934
0.385,0.006845847237855196,0.5263,-0.0004977956321401934
1.0,0.0006065471097826958,0.5263,-0.0004977956321401934
0.5263,-0.004233571235090494,0.5263,-0.0004977956321401934
0.41,0.0046906317584216595,0.5263,-0.0004977956321401934
0.5263,-0.002849344164133072,0.5263,-0.0004977956321401934
0.5,-0.007651934400200844,0.5263,-0.0004977956321401934
1.047,-0.06498749554157257,0.5263,-0.0004977956321401934
0.38,-0.00017551705241203308,0.5263,-0.0004977956321401934
1.0,0.020126841962337494,0.5263,-0.0004977956321401934
0.88414745,-0.011889051645994186,0.5263,-0.0004977956321401934
0.5263,-0.0035813399590551853,0.5263,-0.0004977956321401934
0.98015544,0.0016523967497050762,0.5263,-0.0004977956321401934
0.38,0.0038429489359259605,0.5263,-0.0004977956321401934
1.06,-0.0636133998632431,0.5263,-0.0004977956321401934
0.5263,0.00337416073307395,0.5263,-0.0004977956321401934
0.461,-0.003077123314142227,0.5263,-0.0004977956321401934
0.5,0.004200530704110861,0.5263,-0.0004977956321401934
0.385,0.004844438284635544,0.5263,-0.0004977956321401934
0.5263,0.0031624967232346535,0.5263,-0.0004977956321401934
0.88414745,-0.008757246658205986,0.5263,-0.0004977956321401934
0.41,0.03301899880170822,0.5263,-0.0004977956321401934
0.5,-0.003374183550477028,0.5263,-0.0004977956321401934
0.41,0.006517491303384304,0.5263,-0.0004977956321401934
0.5,0.0032333051785826683,0.5263,-0.0004977956321401934
0.5,0.008330324664711952,0.5263,-0.0004977956321401934
0.435,-0.008301470428705215,0.5263,-0.0004977956321401934
0.435,0.007174450904130936,0.5263,-0.0004977956321401934
0.5,-0.00028796959668397903,0.5263,-0.0004977956321401934
0.435,0.0028935433365404606,0.5263,-0.0004977956321401934
0.88414745,0.0029166406020522118,0.5263,-0.0004977956321401934
0.38,0.0008797540795058012,0.5263,-0.0004977956321401934
0.46,-0.012013212777674198,0.5263,-0.0004977956321401934
0.41,0.00483586173504591,0.5263,-0.0004977956321401934
0.377,-0.007348670624196529,0.5263,-0.0004977956321401934
1.047,-0.048061445355415344,0.5263,-0.0004977956321401934
0.38,0.007347969803959131,0.5263,-0.0004977956321401934
0.5,0.00970681756734848,0.5263,-0.0004977956321401934
0.41,0.008983626961708069,0.5263,-0.0004977956321401934
0.377,0.006305489223450422,0.5263,-0.0004977956321401934
0.422,0.01254725456237793,0.5263,-0.0004977956321401934
0.422,0.0029311547987163067,0.5263,-0.0004977956321401934
0.435,-0.004894153214991093,0.5263,-0.0004977956321401934
0.47,0.0023181424476206303,0.5263,-0.0004977956321401934
0.88414745,-0.01768883690237999,0.5263,-0.0004977956321401934
0.43,0.008960321545600891,0.5263,-0.0004977956321401934
0.5,-0.00989870261400938,0.5263,-0.0004977956321401934
0.5,0.009224660694599152,0.5263,-0.0004977956321401934
1.0,-0.0049689412117004395,0.5263,-0.0004977956321401934
0.909948187,0.015594661235809326,0.5263,-0.0004977956321401934
0.48,0.0038235289976000786,0.5263,-0.0004977956321401934
0.385,0.005103352479636669,0.5263,-0.0004977956321401934
0.5263,-0.0048284828662872314,0.5263,-0.0004977956321401934
0.38,0.01705155521631241,0.5263,-0.0004977956321401934
0.47,-0.0057454900816082954,0.5263,-0.0004977956321401934
0.46,-0.01449078880250454,0.5263,-0.0004977956321401934
1.0,-0.0044375229626894,0.5263,-0.0004977956321401934
0.5,-0.0005173106910660863,0.5263,-0.0004977956321401934
0.435,-0.007786288391798735,0.5263,-0.0004977956321401934
0.41,0.004863012582063675,0.5263,-0.0004977956321401934
0.134,-0.011895762756466866,0.5263,-0.0004977956321401934
0.5718,0.010354624129831791,0.5263,-0.0004977956321401934
0.5,0.006307258270680904,0.5263,-0.0004977956321401934
0.902487047,-0.009192511439323425,0.5263,-0.0004977956321401934
0.5263,-0.0046575977467000484,0.5263,-0.0004977956321401934
0.88414745,-0.00939169805496931,0.5263,-0.0004977956321401934
0.5,0.007510854862630367,0.5263,-0.0004977956321401934
0.435,5.8222562074661255e-05,0.5263,-0.0004977956321401934
0.38,0.006162376143038273,0.5263,-0.0004977956321401934
0.47,-0.008829103782773018,0.5263,-0.0004977956321401934
0.5263,0.009486030787229538,0.5263,-0.0004977956321401934
0.5,-0.003660231363028288,0.5263,-0.0004977956321401934
0.5,0.006344298366457224,0.5263,-0.0004977956321401934
0.5,0.02030768245458603,0.5263,-0.0004977956321401934
1.06,-0.06656864285469055,0.5263,-0.0004977956321401934
0.5,-0.0016045104712247849,0.5263,-0.0004977956321401934
0.5,0.00018857349641621113,0.5263,-0.0004977956321401934
0.88414745,-0.007364992052316666,0.5263,-0.0004977956321401934
0.5,-0.0002190528903156519,0.5263,-0.0004977956321401934
0.47,0.0016798353753983974,0.5263,-0.0004977956321401934
0.904974093,-0.008533764630556107,0.56,-0.00013951237355219436
0.5,-0.0020890184678137302,0.56,-0.00013951237355219436
0.385,0.0013326015323400497,0.56,-0.00013951237355219436
0.41,0.0036958707496523857,0.56,-0.00013951237355219436
0.5,-0.0004980503581464291,0.56,-0.00013951237355219436
0.88414745,0.012880499474704266,0.56,-0.00013951237355219436
0.89,-0.007643917575478554,0.56,-0.00013951237355219436
0.963005181,0.015162669122219086,0.56,-0.00013951237355219436
0.5,-0.010934069752693176,0.56,-0.00013951237355219436
0.88414745,-0.009409257210791111,0.56,-0.00013951237355219436
1.047,-0.08043371886014938,0.56,-0.00013951237355219436
0.422,0.002179293893277645,0.56,-0.00013951237355219436
0.41,-0.00722720380872488,0.56,-0.00013951237355219436
0.47,-0.0031003691256046295,0.56,-0.00013951237355219436
0.88414745,-0.001081161666661501,0.56,-0.00013951237355219436
0.89,-0.01449250616133213,0.56,-0.00013951237355219436
0.47,-0.0076584056951105595,0.56,-0.00013951237355219436
0.45,-0.01367261353880167,0.56,-0.00013951237355219436
0.705,-0.014871302992105484,0.56,-0.00013951237355219436
0.461,-0.007987357676029205,0.5718,-0.00033683697154437693
0.385,0.0035254047252237797,0.5718,-0.00033683697154437693
0.875,-0.004943618550896645,0.5718,-0.00033683697154437693
0.41,0.003914517350494862,0.5718,-0.00033683697154437693
0.88414745,-0.015631824731826782,0.5718,-0.00033683697154437693
0.5263,0.004927642643451691,0.5718,-0.00033683697154437693
1.0,0.004732474219053984,0.5718,-0.00033683697154437693
0.5263,0.009064218029379845,0.5718,-0.00033683697154437693
0.5,0.007414416875690222,0.5718,-0.00033683697154437693
0.134,-0.007382184267044067,0.5718,-0.00033683697154437693
0.43,-0.005148658994585276,0.5718,-0.00033683697154437693
0.5718,-0.00614418787881732,0.5718,-0.00033683697154437693
0.5,0.0065852804109454155,0.5718,-0.00033683697154437693
1.0,0.001528013963252306,0.5718,-0.00033683697154437693
0.5,-0.0011891857720911503,0.5718,-0.00033683697154437693
0.5718,0.012690681032836437,0.5718,-0.00033683697154437693
0.5,-0.002117450814694166,0.5718,-0.00033683697154437693
1.0,0.005155589431524277,0.5718,-0.00033683697154437693
0.875,-0.012083865702152252,0.5718,-0.00033683697154437693
1.0,-0.003096871543675661,0.5718,-0.00033683697154437693
0.963,0.005692003294825554,0.5718,-0.00033683697154437693
0.5,0.006798728369176388,0.5718,-0.00033683697154437693
0.919948187,-0.005818490404635668,0.5718,-0.00033683697154437693
0.963005181,-0.009856045246124268,0.5718,-0.00033683697154437693
0.41,0.014468477107584476,0.5718,-0.00033683697154437693
0.5,0.004074204713106155,0.5718,-0.00033683697154437693
0.5263,-0.004537372384220362,0.5718,-0.00033683697154437693
0.5263,-0.0033824455458670855,0.63619,-0.0008872882982829036
0.5,0.0011711455881595612,0.63619,-0.0008872882982829036
0.46,-0.011971010826528072,0.63619,-0.0008872882982829036
0.5,0.0016112951561808586,0.63619,-0.0008872882982829036
0.47,-0.010058222338557243,0.63619,-0.0008872882982829036
0.705,0.016534769907593727,0.63619,-0.0008872882982829036
0.98015544,0.00454262550920248,0.63619,-0.0008872882982829036
0.377,-0.007607444189488888,0.63619,-0.0008872882982829036
0.63619,-0.002882986329495907,0.63619,-0.0008872882982829036
0.5263,-0.003719551954418421,0.63619,-0.0008872882982829036
0.5263,0.016970783472061157,0.63619,-0.0008872882982829036
0.481,0.004662505351006985,0.705,-0.00324662158811531
0.88414745,-0.011733928695321083,0.705,-0.00324662158811531
0.47,-0.007927294820547104,0.705,-0.00324662158811531
0.435,-0.0019418834708631039,0.705,-0.00324662158811531
0.63619,-0.003235969925299287,0.705,-0.00324662158811531
0.5,-0.0026623313315212727,0.705,-0.00324662158811531
0.5,-0.007400522939860821,0.705,-0.00324662158811531
0.41,0.0013192612677812576,0.705,-0.00324662158811531
1.0,0.024643167853355408,0.7148,-0.0034082308809368672
1.06,-0.06610482931137085,0.7148,-0.0034082308809368672
0.9,0.014762207865715027,0.7148,-0.0034082308809368672
0.134,-0.021660447120666504,0.7148,-0.0034082308809368672
0.46,-0.013696011155843735,0.7148,-0.0034082308809368672
0.422,-0.00012055877596139908,0.7148,-0.0034082308809368672
0.385,0.003532713744789362,0.7148,-0.0034082308809368672
0.5,-0.009815988130867481,0.7148,-0.0034082308809368672
1.05,-0.07436970621347427,0.7148,-0.0034082308809368672
0.38,0.003697629552334547,0.7148,-0.0034082308809368672
1.047,-0.08736552298069,0.7148,-0.0034082308809368672
0.481,0.0010526992846280336,0.7148,-0.0034082308809368672
0.41,0.00731119979172945,0.7148,-0.0034082308809368672
0.88414745,-0.0043278345838189125,0.7148,-0.0034082308809368672
1.06,-0.07606665045022964,0.7148,-0.0034082308809368672
0.377,-0.007491585332900286,0.7148,-0.0034082308809368672
0.461,-0.015184115618467331,0.7148,-0.0034082308809368672
0.5,-0.001974955201148987,0.7148,-0.0034082308809368672
0.904974093,0.011125633493065834,0.7148,-0.0034082308809368672
0.5,0.0003052069805562496,0.7148,-0.0034082308809368672
0.47,0.0058137234300374985,0.7148,-0.0034082308809368672
0.7148,-0.007354161236435175,0.7148,-0.0034082308809368672
0.38,0.002307589165866375,0.7148,-0.0034082308809368672
0.5,-0.0008995063835754991,0.7148,-0.0034082308809368672
0.902487047,0.01084798201918602,0.7148,-0.0034082308809368672
1.06,-0.07020467519760132,0.7148,-0.0034082308809368672
0.435,0.001579352654516697,0.7148,-0.0034082308809368672
0.38,-0.002113587688654661,0.7148,-0.0034082308809368672
0.896,-0.018252700567245483,0.7148,-0.0034082308809368672
0.963005181,0.0034854025579988956,0.7148,-0.0034082308809368672
0.5718,-0.01739148423075676,0.875,-0.003949916931979632
0.88414745,-0.007873979397118092,0.875,-0.003949916931979632
0.88414745,-0.011436003260314465,0.875,-0.003949916931979632
0.88414745,-0.0011595385149121284,0.875,-0.003949916931979632
0.5,-0.004147396422922611,0.875,-0.003949916931979632
0.377,0.02311098948121071,0.875,-0.003949916931979632
0.38,0.008202886208891869,0.875,-0.003949916931979632
1.047,-0.07386790215969086,0.875,-0.003949916931979632
0.377,0.02340843714773655,0.875,-0.003949916931979632
0.88414745,0.004605978261679411,0.875,-0.003949916931979632
0.88414745,-0.00599523913115263,0.875,-0.003949916931979632
0.47,0.011359186843037605,0.875,-0.003949916931979632
0.89,-0.013747939839959145,0.875,-0.003949916931979632
0.5,-0.003928695805370808,0.875,-0.003949916931979632
1.0,0.0044052088633179665,0.875,-0.003949916931979632
0.5,0.00793522223830223,0.875,-0.003949916931979632
0.377,-0.007454365026205778,0.875,-0.003949916931979632
0.88414745,-0.0006684889085590839,0.88414745,-0.003929471294610028
0.5,0.003843288403004408,0.88414745,-0.003929471294610028
0.385,0.004324157722294331,0.88414745,-0.003929471294610028
0.963,0.01444708090275526,0.88414745,-0.003929471294610028
0.41,0.014588026329874992,0.88414745,-0.003929471294610028
0.5,0.003925899509340525,0.88414745,-0.003929471294610028
0.5263,-0.004603140521794558,0.88414745,-0.003929471294610028
0.88414745,-0.0039598047733306885,0.88414745,-0.003929471294610028
0.47,0.002875896170735359,0.88414745,-0.003929471294610028
0.5,-0.0014647222124040127,0.88414745,-0.003929471294610028
0.5,-0.0012757221702486277,0.88414745,-0.003929471294610028
0.461,0.009210584685206413,0.88414745,-0.003929471294610028
0.134,-0.020488504320383072,0.88414745,-0.003929471294610028
0.461,-0.004750033840537071,0.88414745,-0.003929471294610028
0.385,-0.0027743172831833363,0.88414745,-0.003929471294610028
0.377,-0.012199659831821918,0.88414745,-0.003929471294610028
0.5263,0.015794143080711365,0.88414745,-0.003929471294610028
0.88414745,-0.014313819818198681,0.88414745,-0.003929471294610028
0.88414745,-0.014646626077592373,0.88414745,-0.003929471294610028
1.02,-0.049492187798023224,0.88414745,-0.003929471294610028
0.435,-0.0029605994932353497,0.88414745,-0.003929471294610028
1.0,0.004270156845450401,0.88414745,-0.003929471294610028
1.06,-0.06192036718130112,0.88414745,-0.003929471294610028
0.5263,0.004758887458592653,0.88414745,-0.003929471294610028
0.38,0.00036566704511642456,0.88414745,-0.003929471294610028
0.5,0.00032248301431536674,0.88414745,-0.003929471294610028
0.5263,-0.00483546731993556,0.88414745,-0.003929471294610028
0.904974093,-0.006356085184961557,0.88414745,-0.003929471294610028
0.47,-0.00514193344861269,0.88414745,-0.003929471294610028
0.5,0.007600169163197279,0.88414745,-0.003929471294610028
0.385,0.007705617230385542,0.88414745,-0.003929471294610028
0.5,0.004300074186176062,0.88414745,-0.003929471294610028
0.46,0.004378024488687515,0.88414745,-0.003929471294610028
0.5263,-0.005386112257838249,0.88414745,-0.003929471294610028
0.963,0.016966499388217926,0.88414745,-0.003929471294610028
0.41,-0.005019574426114559,0.88414745,-0.003929471294610028
0.46,-0.01349801104515791,0.88414745,-0.003929471294610028
0.5,0.013382121920585632,0.88414745,-0.003929471294610028
0.5263,-0.004954077303409576,0.88414745,-0.003929471294610028
0.63619,0.013502849265933037,0.88414745,-0.003929471294610028
1.0,-0.0004914291203022003,0.88414745,-0.003929471294610028
0.88414745,-0.003651971695944667,0.88414745,-0.003929471294610028
0.875,-0.00597023218870163,0.88414745,-0.003929471294610028
0.5263,-0.004435373470187187,0.88414745,-0.003929471294610028
1.06,-0.0577215701341629,0.88414745,-0.003929471294610028
0.5263,-0.0035340781323611736,0.88414745,-0.003929471294610028
0.5263,0.0035963868722319603,0.88414745,-0.003929471294610028
0.38,0.0008853022009134293,0.88414745,-0.003929471294610028
0.461,-0.004758983384817839,0.88414745,-0.003929471294610028
0.89708321,-0.01891516149044037,0.88414745,-0.003929471294610028
0.5,0.006923658773303032,0.88414745,-0.003929471294610028
0.9,-0.051998089998960495,0.88414745,-0.003929471294610028
0.89708321,-0.00316719152033329,0.88414745,-0.003929471294610028
0.41,0.001968810334801674,0.88414745,-0.003929471294610028
0.98015544,0.006764553487300873,0.88414745,-0.003929471294610028
0.5,0.004432797431945801,0.88414745,-0.003929471294610028
0.5,-0.006583531852811575,0.88414745,-0.003929471294610028
0.481,-0.0004282422596588731,0.88414745,-0.003929471294610028
0.47,-0.005630877800285816,0.88414745,-0.003929471294610028
1.0,0.003333399770781398,0.88414745,-0.003929471294610028
0.47,-0.006832452956587076,0.88414745,-0.003929471294610028
0.5,0.0036741606891155243,0.88414745,-0.003929471294610028
0.7148,-0.0017920162063091993,0.88414745,-0.003929471294610028
0.5263,-0.0039100185967981815,0.88414745,-0.003929471294610028
0.38,0.002850547432899475,0.88414745,-0.003929471294610028
0.377,0.007434884086251259,0.88414745,-0.003929471294610028
0.41,0.0034725922159850597,0.88414745,-0.003929471294610028
0.5,0.0041621653363108635,0.88414745,-0.003929471294610028
0.377,0.00286159198731184,0.88414745,-0.003929471294610028
0.38,0.005297661293298006,0.88414745,-0.003929471294610028
0.46,-0.011117612943053246,0.88414745,-0.003929471294610028
0.385,0.002495314460247755,0.88414745,-0.003929471294610028
0.385,0.003185569541528821,0.88414745,-0.003929471294610028
0.48,4.578707739710808e-05,0.88414745,-0.003929471294610028
0.5,-0.0009999756002798676,0.88414745,-0.003929471294610028
0.377,-0.014650654047727585,0.88414745,-0.003929471294610028
0.5,-0.0009068315848708153,0.88414745,-0.003929471294610028
0.88414745,-0.012264018878340721,0.88414745,-0.003929471294610028
0.377,-0.014708438888192177,0.88414745,-0.003929471294610028
0.7148,-0.0004800492897629738,0.88414745,-0.003929471294610028
1.0,0.007357243914157152,0.88414745,-0.003929471294610028
0.5,-0.010509893298149109,0.88414745,-0.003929471294610028
0.461,-0.007555073127150536,0.88414745,-0.003929471294610028
0.5263,-0.002996849361807108,0.88414745,-0.003929471294610028
0.5,0.005145716480910778,0.88414745,-0.003929471294610028
1.0,0.018854651600122452,0.88414745,-0.003929471294610028
0.5,0.0004913792945444584,0.88414745,-0.003929471294610028
0.5,-0.004602879751473665,0.88414745,-0.003929471294610028
0.435,0.00020297570154070854,0.88414745,-0.003929471294610028
0.41,0.0030281785875558853,0.88414745,-0.003929471294610028
0.88414745,-0.0019231736660003662,0.88414745,-0.003929471294610028
0.5,-0.008274270221590996,0.88414745,-0.003929471294610028
0.5718,0.00023945793509483337,0.88414745,-0.003929471294610028
0.5718,0.01052845548838377,0.88414745,-0.003929471294610028
0.5263,-0.004434477537870407,0.88414745,-0.003929471294610028
0.134,-0.011932006105780602,0.88414745,-0.003929471294610028
0.88414745,-0.006610720884054899,0.88414745,-0.003929471294610028
0.88414745,0.0015785591676831245,0.88414745,-0.003929471294610028
0.46,0.020156972110271454,0.88414745,-0.003929471294610028
0.47,-0.010331038385629654,0.88414745,-0.003929471294610028
0.5263,-0.002927165711298585,0.88414745,-0.003929471294610028
0.385,-0.007315848022699356,0.88414745,-0.003929471294610028
0.385,0.0031643183901906013,0.88414745,-0.003929471294610028
0.909948187,-0.002824107650667429,0.88414745,-0.003929471294610028
0.5,0.00671387417241931,0.88414745,-0.003929471294610028
0.5,-0.005941948853433132,0.88414745,-0.003929471294610028
0.5,-0.007928231731057167,0.88414745,-0.003929471294610028
0.5,-0.0020024781115353107,0.88414745,-0.003929471294610028
0.88414745,-0.013235986232757568,0.88414745,-0.003929471294610028
0.88414745,-0.006082525476813316,0.88414745,-0.003929471294610028
0.38,-0.002014806494116783,0.88414745,-0.003929471294610028
0.377,0.009412501007318497,0.88414745,-0.003929471294610028
0.5263,-0.0031147501431405544,0.88414745,-0.003929471294610028
0.88414745,0.0010832017287611961,0.89,-0.003913785173150657
0.134,-0.015029603615403175,0.89,-0.003913785173150657
0.5,-0.0005276007577776909,0.89,-0.003913785173150657
0.134,-0.013218488544225693,0.89,-0.003913785173150657
0.41,0.015391241759061813,0.89,-0.003913785173150657
0.47,-0.008792156353592873,0.89,-0.003913785173150657
0.47,-0.015182193368673325,0.89,-0.003913785173150657
0.88414745,0.011664017103612423,0.89,-0.003913785173150657
0.5,-0.0072677298448979855,0.89,-0.003913785173150657
0.41,0.0047585610300302505,0.89,-0.003913785173150657
1.0,0.004577070940285921,0.89,-0.003913785173150657
0.88414745,-0.013731342740356922,0.89,-0.003913785173150657
0.896,-0.004299383610486984,0.89,-0.003913785173150657
0.41,0.002782585099339485,0.89,-0.003913785173150657
0.41,-0.008079682476818562,0.89,-0.003913785173150657
0.5263,0.005513574928045273,0.89,-0.003913785173150657
0.461,-0.0059991441667079926,0.89,-0.003913785173150657
0.909948187,-0.008545967750251293,0.89,-0.003913785173150657
0.5,-0.0034437058493494987,0.89,-0.003913785173150657
0.88414745,0.0040629711002111435,0.89,-0.003913785173150657
0.134,-0.007053846959024668,0.896,-0.00389545232030809
0.875,-0.009711531922221184,0.896,-0.00389545232030809
0.461,0.0013776486739516258,0.896,-0.00389545232030809
0.5,0.0025023482739925385,0.896,-0.00389545232030809
0.5,0.004460920579731464,0.896,-0.00389545232030809
0.385,-0.001629405189305544,0.896,-0.00389545232030809
0.5263,0.0014660670422017574,0.896,-0.00389545232030809
0.5,0.004751470405608416,0.896,-0.00389545232030809
0.5,-0.00021816464141011238,0.896,-0.00389545232030809
1.05,-0.06043652445077896,0.896,-0.00389545232030809
1.05,-0.05051930248737335,0.896,-0.00389545232030809
0.5263,0.0028982115909457207,0.896,-0.00389545232030809
0.5,-0.0025786757469177246,0.896,-0.00389545232030809
0.5263,0.009021923877298832,0.896,-0.00389545232030809
0.963,0.008691810071468353,0.896,-0.00389545232030809
0.5,-0.010157553479075432,0.896,-0.00389545232030809
0.5718,0.008603905327618122,0.896,-0.00389545232030809
0.963005181,0.004250053316354752,0.896,-0.00389545232030809
0.98015544,0.006260517984628677,0.896,-0.00389545232030809
0.38,0.0035194638185203075,0.896,-0.00389545232030809
0.88414745,-0.011077497154474258,0.896,-0.00389545232030809
0.5263,-0.0004375837743282318,0.89708321,-0.0038918864885932026
0.5,-0.006473466753959656,0.89708321,-0.0038918864885932026
0.5,-0.010647358372807503,0.89708321,-0.0038918864885932026
0.89708321,-0.026697229593992233,0.89708321,-0.0038918864885932026
0.134,-0.0005310431588441133,0.89708321,-0.0038918864885932026
0.88414745,-0.013917362317442894,0.89708321,-0.0038918864885932026
0.5,0.0007856404408812523,0.89708321,-0.0038918864885932026
1.05,-0.0516497865319252,0.89708321,-0.0038918864885932026
1.06,-0.06310885399580002,0.89708321,-0.0038918864885932026
0.47,-0.007899523712694645,0.89708321,-0.0038918864885932026
0.38,0.0010738647542893887,0.89708321,-0.0038918864885932026
0.5263,-0.0029014733154326677,0.89708321,-0.0038918864885932026
0.89,-0.015286306850612164,0.89708321,-0.0038918864885932026
0.5,0.0076278578490018845,0.89708321,-0.0038918864885932026
0.435,-0.00011422485113143921,0.9,-0.0038818776733215055
0.134,-0.008822903037071228,0.9,-0.0038818776733215055
1.0,-0.004111347254365683,0.9,-0.0038818776733215055
0.5,-0.008574786596000195,0.9,-0.0038818776733215055
0.5,-0.004831022582948208,0.9,-0.0038818776733215055
0.461,0.00019708066247403622,0.9,-0.0038818776733215055
0.461,-0.006740518379956484,0.9,-0.0038818776733215055
0.41,0.0345301516354084,0.9,-0.0038818776733215055
0.377,0.019060663878917694,0.9,-0.0038818776733215055
0.5263,-0.0037943655624985695,0.9,-0.0038818776733215055
0.41,-0.003110223449766636,0.9,-0.0038818776733215055
0.5,0.01109173335134983,0.9,-0.0038818776733215055
0.47,-0.002059873891994357,0.9,-0.0038818776733215055
0.5,-0.0021952874958515167,0.9,-0.0038818776733215055
0.875,-0.00964430719614029,0.9,-0.0038818776733215055
0.41,0.0034469501115381718,0.9,-0.0038818776733215055
0.461,-0.007228095084428787,0.902487047,-0.0038728605343837873
0.44,-3.029080107808113e-05,0.902487047,-0.0038728605343837873
0.896,-0.011983892880380154,0.902487047,-0.0038728605343837873
0.41,0.02535289153456688,0.902487047,-0.0038728605343837873
0.89708321,-0.0034080324694514275,0.902487047,-0.0038728605343837873
0.46,-0.012166060507297516,0.902487047,-0.0038728605343837873
0.963,0.0033941948786377907,0.902487047,-0.0038728605343837873
0.56,-0.01832539215683937,0.904974093,-0.003863383646150747
0.41,0.002681795507669449,0.904974093,-0.003863383646150747
0.9,-0.03560344874858856,0.904974093,-0.003863383646150747
0.896,-0.01867569237947464,0.904974093,-0.003863383646150747
0.46,0.03179055452346802,0.904974093,-0.003863383646150747
0.41,0.007191653363406658,0.904974093,-0.003863383646150747
0.5263,0.012534883804619312,0.904974093,-0.003863383646150747
0.385,-0.0002894233912229538,0.904974093,-0.003863383646150747
0.5,-0.007826180197298527,0.904974093,-0.003863383646150747
0.47,-0.007742867339402437,0.909948187,-0.0038429957548761977
0.38,-0.00045795063488185406,0.909948187,-0.0038429957548761977
0.5263,-0.004198872484266758,0.909948187,-0.0038429957548761977
0.5,-3.2563693821430206e-05,0.909948187,-0.0038429957548761977
0.5263,-0.0021223220974206924,0.909948187,-0.0038429957548761977
0.41,-0.014456408098340034,0.909948187,-0.0038429957548761977
0.46,-0.009109760634601116,0.909948187,-0.0038429957548761977
0.5,-0.0027155205607414246,0.909948187,-0.0038429957548761977
0.435,-0.0009134113788604736,0.919948187,-0.0037958609311473375
0.896,-0.018119756132364273,0.919948187,-0.0037958609311473375
0.5,-0.010374346747994423,0.919948187,-0.0037958609311473375
0.88414745,0.010834012180566788,0.919948187,-0.0037958609311473375
0.134,-0.00948340818285942,0.919948187,-0.0037958609311473375
0.89708321,-0.004213222302496433,0.919948187,-0.0037958609311473375
0.88414745,-0.0039702970534563065,0.919948187,-0.0037958609311473375
0.385,0.004318762570619583,0.963,-0.0034834858242268644
0.435,-0.001397518441081047,0.963,-0.0034834858242268644
0.89708321,-0.0037945997901260853,0.963,-0.0034834858242268644
0.88414745,0.0002119140699505806,0.963,-0.0034834858242268644
0.38,0.00126402429305017,0.963,-0.0034834858242268644
0.5,0.0025990912690758705,0.963,-0.0034834858242268644
0.5263,0.010578762739896774,0.963,-0.0034834858242268644
0.902487047,-0.01284000463783741,0.963,-0.0034834858242268644
0.461,0.00113218417391181,0.963,-0.0034834858242268644
0.7148,-0.0008215992711484432,0.963,-0.0034834858242268644
0.5718,0.010486036539077759,0.963,-0.0034834858242268644
0.5,0.0010922314831987023,0.963,-0.0034834858242268644
1.0,0.009140267968177795,0.963,-0.0034834858242268644
0.134,-0.0025366656482219696,0.963,-0.0034834858242268644
