hatch spacing (mm),shap,lowess hatch spacing (mm),lowess shap
0.07,0.02709481492638588,0.12,-0.012239615566651126
0.14,0.003313954919576645,0.12,-0.012239615566651126
0.092,0.0018706547562032938,0.12,-0.012239615566651126
0.09,0.010847553610801697,0.12,-0.012239615566651126
0.04,0.015674732625484467,0.12,-0.012239615566651126
0.04,-0.001782633364200592,0.12,-0.012239615566651126
0.12,-0.020671656355261803,0.12,-0.012239615566651126
0.06,0.009150239638984203,0.12,-0.012239615566651126
0.04,-0.025184396654367447,0.12,-0.012239615566651126
0.13,-0.036545529961586,0.12,-0.012239615566651126
0.12,0.01972644403576851,0.12,-0.012239615566651126
0.03,-0.02941645309329033,0.12,-0.012239615566651126
0.13,-0.02098054066300392,0.12,-0.012239615566651126
0.14,-0.03101257234811783,0.12,-0.012239615566651126
0.06,-0.0022319499403238297,0.12,-0.012239615566651126
0.15,-0.013092881068587303,0.12,-0.012239615566651126
0.08,0.029263213276863098,0.12,-0.012239615566651126
0.07,-0.007308591157197952,0.12,-0.012239615566651126
0.11,-0.0006519630551338196,0.12,-0.012239615566651126
0.13,-0.03917332738637924,0.12,-0.012239615566651126
0.065,-0.01619359478354454,0.12,-0.012239615566651126
0.11,0.0048936400562524796,0.12,-0.012239615566651126
0.037,-0.004258643835783005,0.12,-0.012239615566651126
0.135,-0.0163249708712101,0.12,-0.012239615566651126
0.1,0.02643461897969246,0.12,-0.012239615566651126
0.14,-0.007038092240691185,0.12,-0.012239615566651126
0.13,-0.02948819100856781,0.12,-0.012239615566651126
0.065,-0.03844015672802925,0.12,-0.012239615566651126
0.13,-0.0362311415374279,0.12,-0.012239615566651126
0.1,0.018530163913965225,0.12,-0.012239615566651126
0.14,-0.02831161394715309,0.12,-0.012239615566651126
0.1,0.004606167320162058,0.12,-0.012239615566651126
0.07,-0.010251827538013458,0.12,-0.012239615566651126
0.1,0.01205394696444273,0.12,-0.012239615566651126
0.12,-0.03665417432785034,0.12,-0.012239615566651126
0.078,0.013009963557124138,0.12,-0.012239615566651126
0.12,0.013450570404529572,0.12,-0.012239615566651126
0.07,0.0038031102158129215,0.12,-0.012239615566651126
0.12,-0.016066696494817734,0.12,-0.012239615566651126
0.12,-0.012307594530284405,0.12,-0.012239615566651126
0.1,0.006552643142640591,0.12,-0.012239615566651126
0.105,0.0035620201379060745,0.12,-0.012239615566651126
0.06,0.0026489002630114555,0.12,-0.012239615566651126
0.13,-0.031320586800575256,0.12,-0.012239615566651126
0.15,-0.004112618044018745,0.12,-0.012239615566651126
0.09,-0.012183429673314095,0.12,-0.012239615566651126
0.1,0.005569387227296829,0.12,-0.012239615566651126
0.12,-0.015369092114269733,0.12,-0.012239615566651126
0.13,0.020819073542952538,0.12,-0.012239615566651126
0.1,0.008993417024612427,0.12,-0.012239615566651126
0.13,-0.025442685931921005,0.12,-0.012239615566651126
0.05,-0.01596911810338497,0.12,-0.012239615566651126
0.13,-0.03808892145752907,0.12,-0.012239615566651126
0.07,-0.001611580839380622,0.12,-0.012239615566651126
0.04,-0.002052275463938713,0.12,-0.012239615566651126
0.06,-0.012915799394249916,0.12,-0.012239615566651126
0.06,-0.01077441405504942,0.12,-0.012239615566651126
0.13,-0.01206233911216259,0.12,-0.012239615566651126
0.1,0.0010674996301531792,0.12,-0.012239615566651126
0.07,-0.007222933694720268,0.12,-0.012239615566651126
0.06,-0.02317042648792267,0.12,-0.012239615566651126
0.07,-0.016791876405477524,0.12,-0.012239615566651126
0.05,-0.017344370484352112,0.12,-0.012239615566651126
0.09,0.005596961360424757,0.12,-0.012239615566651126
0.09,0.0043870918452739716,0.12,-0.012239615566651126
0.046,0.010539449751377106,0.12,-0.012239615566651126
0.13,-0.045063018798828125,0.12,-0.012239615566651126
0.15,0.0033699460327625275,0.12,-0.012239615566651126
0.09,-0.006645551882684231,0.12,-0.012239615566651126
0.1,0.0034779568668454885,0.12,-0.012239615566651126
0.09,0.027561955153942108,0.12,-0.012239615566651126
0.1,0.012367414310574532,0.12,-0.012239615566651126
0.12,-0.03062266856431961,0.12,-0.012239615566651126
0.1,-0.007810060866177082,0.12,-0.012239615566651126
0.05,0.002723896875977516,0.12,-0.012239615566651126
0.09,-0.015556765720248222,0.12,-0.012239615566651126
0.15,0.002691298723220825,0.12,-0.012239615566651126
0.1,0.027257371693849564,0.12,-0.012239615566651126
0.1,-0.0034052073024213314,0.12,-0.012239615566651126
0.13,-0.030810032039880753,0.12,-0.012239615566651126
0.09,0.0053176553919911385,0.12,-0.012239615566651126
0.09,-0.013126898556947708,0.12,-0.012239615566651126
0.1,0.0025145700201392174,0.12,-0.012239615566651126
0.09,0.017352446913719177,0.12,-0.012239615566651126
0.13,-0.037993788719177246,0.12,-0.012239615566651126
0.13,-0.03822970762848854,0.12,-0.012239615566651126
0.1,0.010440603829920292,0.12,-0.012239615566651126
0.12,-0.0051702638156712055,0.12,-0.012239615566651126
0.1,-0.002736111171543598,0.12,-0.012239615566651126
0.12,-0.01841653324663639,0.12,-0.012239615566651126
0.13,-0.015219761058688164,0.12,-0.012239615566651126
0.09,-0.0017548687756061554,0.12,-0.012239615566651126
0.12,-0.008259736001491547,0.12,-0.012239615566651126
0.07,-0.00683673657476902,0.12,-0.012239615566651126
0.065,-0.0054972534999251366,0.12,-0.012239615566651126
0.13,-0.029126746580004692,0.12,-0.012239615566651126
0.08,-0.005838552489876747,0.12,-0.012239615566651126
0.07,-0.010954923927783966,0.12,-0.012239615566651126
0.065,-0.04284070432186127,0.12,-0.012239615566651126
0.065,0.058758486062288284,0.12,-0.012239615566651126
0.08,-0.0004962151870131493,0.12,-0.012239615566651126
0.06,-0.021324343979358673,0.12,-0.012239615566651126
0.07,-0.009116455912590027,0.12,-0.012239615566651126
0.12,-0.02933373861014843,0.12,-0.012239615566651126
0.065,-0.016820920631289482,0.12,-0.012239615566651126
0.12,-0.024246659129858017,0.12,-0.012239615566651126
0.13,-0.034769393503665924,0.12,-0.012239615566651126
0.1,0.007204122841358185,0.12,-0.012239615566651126
0.09,0.014040983282029629,0.12,-0.012239615566651126
0.07,0.005137097090482712,0.12,-0.012239615566651126
0.1,0.01942697912454605,0.12,-0.012239615566651126
0.13,-0.05560678243637085,0.12,-0.012239615566651126
0.077,-0.005436392035335302,0.12,-0.012239615566651126
0.04,-0.013342484831809998,0.12,-0.012239615566651126
0.08,0.006333229597657919,0.12,-0.012239615566651126
0.12,-0.025897923856973648,0.12,-0.012239615566651126
0.06,-0.010113615542650223,0.12,-0.012239615566651126
0.11,0.0035664746537804604,0.12,-0.012239615566651126
0.11,-0.0015288637951016426,0.12,-0.012239615566651126
0.08,-0.006853434257209301,0.12,-0.012239615566651126
0.156,-0.02585264854133129,0.12,-0.012239615566651126
0.13,-0.02768172323703766,0.12,-0.012239615566651126
0.08,0.010151594877243042,0.12,-0.012239615566651126
0.08,-0.009463353082537651,0.12,-0.012239615566651126
0.12,-0.0346592478454113,0.12,-0.012239615566651126
0.08,-0.0016078818589448929,0.12,-0.012239615566651126
0.13,-0.023478955030441284,0.12,-0.012239615566651126
0.12,-0.005271347239613533,0.12,-0.012239615566651126
0.06,0.008653215132653713,0.12,-0.012239615566651126
0.12,-0.034923333674669266,0.12,-0.012239615566651126
0.12,-0.020157771185040474,0.12,-0.012239615566651126
0.085,0.003030889667570591,0.12,-0.012239615566651126
0.13,-0.022767504677176476,0.12,-0.012239615566651126
0.07,0.0011195661500096321,0.12,-0.012239615566651126
0.09,0.001356593333184719,0.12,-0.012239615566651126
0.12,-0.0225900299847126,0.12,-0.012239615566651126
0.14,-0.02440042234957218,0.12,-0.012239615566651126
0.13,-0.03058677725493908,0.12,-0.012239615566651126
0.08,-0.012094881385564804,0.12,-0.012239615566651126
0.105,0.004282594658434391,0.12,-0.012239615566651126
0.1,-0.010270362719893456,0.12,-0.012239615566651126
0.1,-0.0039005791768431664,0.12,-0.012239615566651126
0.12,-0.025865154340863228,0.12,-0.012239615566651126
0.12,0.0016979854553937912,0.12,-0.012239615566651126
0.09,0.017750293016433716,0.12,-0.012239615566651126
0.13,-0.04812762513756752,0.12,-0.012239615566651126
0.12,0.0023742057383060455,0.12,-0.012239615566651126
0.1,0.022707853466272354,0.12,-0.012239615566651126
0.13,-0.016719166189432144,0.12,-0.012239615566651126
0.08,0.01303331833332777,0.12,-0.012239615566651126
0.1,0.0013547055423259735,0.12,-0.012239615566651126
0.15,-0.00047003570944070816,0.12,-0.012239615566651126
0.13,-0.020633697509765625,0.12,-0.012239615566651126
0.042,0.02622072398662567,0.12,-0.012239615566651126
0.12,-0.018964827060699463,0.12,-0.012239615566651126
0.13,-0.034739576280117035,0.12,-0.012239615566651126
0.12,-0.0047682817094028,0.12,-0.012239615566651126
0.09,0.0038413519505411386,0.12,-0.012239615566651126
0.1,0.0016181739047169685,0.12,-0.012239615566651126
0.09,-0.002872044686228037,0.12,-0.012239615566651126
0.06,-0.010556032881140709,0.12,-0.012239615566651126
0.065,-0.03515734523534775,0.12,-0.012239615566651126
0.1,0.00850493274629116,0.12,-0.012239615566651126
0.04,0.002586573362350464,0.12,-0.012239615566651126
0.03,-0.031161310151219368,0.12,-0.012239615566651126
0.095,0.0074440548196434975,0.12,-0.012239615566651126
0.12,0.012549953535199165,0.12,-0.012239615566651126
0.08,-0.01745685376226902,0.12,-0.012239615566651126
0.08,0.004550531506538391,0.12,-0.012239615566651126
0.05,-0.002401679754257202,0.12,-0.012239615566651126
0.12,-0.020526332780718803,0.12,-0.012239615566651126
0.09,0.01022719219326973,0.12,-0.012239615566651126
0.1,0.0037572537548840046,0.12,-0.012239615566651126
0.0975,-0.0210760235786438,0.12,-0.012239615566651126
0.03,-0.012360338121652603,0.12,-0.012239615566651126
0.12,-0.024667080491781235,0.12,-0.012239615566651126
0.1,0.0001976178027689457,0.12,-0.012239615566651126
0.07,0.004546803887933493,0.12,-0.012239615566651126
0.1,0.009227856062352657,0.12,-0.012239615566651126
0.12,-0.019116804003715515,0.12,-0.012239615566651126
0.15,-0.007793834432959557,0.12,-0.012239615566651126
0.065,-0.03178057074546814,0.12,-0.012239615566651126
0.13,-0.02638981118798256,0.12,-0.012239615566651126
0.06,-0.026288660243153572,0.12,-0.012239615566651126
0.05,-0.000560268759727478,0.12,-0.012239615566651126
0.1,0.009153571911156178,0.12,-0.012239615566651126
0.12,-0.004221385810524225,0.12,-0.012239615566651126
0.09,0.00020315975416451693,0.12,-0.012239615566651126
0.065,-0.04410673305392265,0.12,-0.012239615566651126
0.1,0.008451798930764198,0.12,-0.012239615566651126
0.1,0.0015445658937096596,0.12,-0.012239615566651126
0.11,-0.0061505623161792755,0.12,-0.012239615566651126
0.13,0.010838210582733154,0.12,-0.012239615566651126
0.065,-0.04359853267669678,0.12,-0.012239615566651126
0.13,-0.031348105520009995,0.12,-0.012239615566651126
0.13,-0.030612824484705925,0.12,-0.012239615566651126
0.09,0.010761262848973274,0.12,-0.012239615566651126
0.065,-0.035216446965932846,0.12,-0.012239615566651126
0.1,0.008733783848583698,0.12,-0.012239615566651126
0.14,-0.03380420058965683,0.12,-0.012239615566651126
0.1,0.0072422930970788,0.12,-0.012239615566651126
0.08,-0.0005688965320587158,0.12,-0.012239615566651126
0.05,-0.0141585823148489,0.12,-0.012239615566651126
0.1,8.899904787540436e-05,0.12,-0.012239615566651126
0.08,0.016641631722450256,0.12,-0.012239615566651126
0.13,-0.048122912645339966,0.12,-0.012239615566651126
0.1,0.008898725733160973,0.12,-0.012239615566651126
0.12,-0.017737969756126404,0.12,-0.012239615566651126
0.13,-0.02968801185488701,0.12,-0.012239615566651126
0.12,-0.004852523561567068,0.12,-0.012239615566651126
0.15,-0.008016470819711685,0.12,-0.012239615566651126
0.07,-0.013180580921471119,0.12,-0.012239615566651126
0.07,-0.010108760558068752,0.12,-0.012239615566651126
0.07,-0.01108531467616558,0.12,-0.012239615566651126
0.07,-0.009875819087028503,0.12,-0.012239615566651126
0.12,-0.0051658619195222855,0.12,-0.012239615566651126
0.14,-0.025231409817934036,0.12,-0.012239615566651126
0.065,-0.042140230536460876,0.12,-0.012239615566651126
0.1,0.003075231797993183,0.12,-0.012239615566651126
0.12,-0.004140913486480713,0.12,-0.012239615566651126
0.14,-0.019866712391376495,0.12,-0.012239615566651126
0.12,-0.009281673468649387,0.12,-0.012239615566651126
0.12,-0.009049974381923676,0.12,-0.012239615566651126
0.08,0.023039011284708977,0.12,-0.012239615566651126
0.077,-0.0029558558017015457,0.12,-0.012239615566651126
0.09,0.006108466535806656,0.12,-0.012239615566651126
0.05,0.02608235739171505,0.121,-0.013022853386025048
0.1,0.0005052583292126656,0.124,-0.015152607615286634
0.05,-0.0037552290596067905,0.124,-0.015152607615286634
0.12,-0.020283974707126617,0.124,-0.015152607615286634
0.085,0.002398710697889328,0.124,-0.015152607615286634
0.11,0.003995174542069435,0.125,-0.015806747702857206
0.12,-0.02027149684727192,0.126,-0.016450172593447398
0.14,-0.017405593767762184,0.126,-0.016450172593447398
0.1,0.004103885963559151,0.126,-0.016450172593447398
0.15,-0.013619031757116318,0.126,-0.016450172593447398
0.11,-0.001106814481317997,0.129,-0.018358166611366272
0.12,-0.019514406099915504,0.13,-0.018994871238853173
0.12,-0.004041791427880526,0.13,-0.018994871238853173
0.13,-0.014691153541207314,0.13,-0.018994871238853173
0.12,-0.01302958745509386,0.13,-0.018994871238853173
0.12,-0.024067848920822144,0.13,-0.018994871238853173
0.12,-0.015934225171804428,0.13,-0.018994871238853173
0.075,0.009767227806150913,0.13,-0.018994871238853173
0.15,-0.00451730377972126,0.13,-0.018994871238853173
0.12,-0.024516519159078598,0.13,-0.018994871238853173
0.1,0.020323097705841064,0.13,-0.018994871238853173
0.065,-0.03238115459680557,0.13,-0.018994871238853173
0.06,0.003771531395614147,0.13,-0.018994871238853173
0.1,-0.006707921624183655,0.13,-0.018994871238853173
0.13,-0.0271899551153183,0.13,-0.018994871238853173
0.09,0.01639643870294094,0.13,-0.018994871238853173
0.07,-0.00821655709296465,0.13,-0.018994871238853173
0.065,-0.030310185626149178,0.13,-0.018994871238853173
0.09,-0.010849663987755775,0.13,-0.018994871238853173
0.1,0.011487451381981373,0.13,-0.018994871238853173
0.13,-0.024869542568922043,0.13,-0.018994871238853173
0.12,0.0011290116235613823,0.13,-0.018994871238853173
0.12,-0.012426497414708138,0.13,-0.018994871238853173
0.15,-0.0157025083899498,0.13,-0.018994871238853173
0.12,-0.023339208215475082,0.13,-0.018994871238853173
0.1,-0.003580130636692047,0.13,-0.018994871238853173
0.13,-0.030743218958377838,0.13,-0.018994871238853173
0.11,0.009664288721978664,0.13,-0.018994871238853173
0.12,-0.008000241592526436,0.13,-0.018994871238853173
0.065,-0.03158948943018913,0.13,-0.018994871238853173
0.13,0.0019546328112483025,0.13,-0.018994871238853173
0.1,0.012909690849483013,0.13,-0.018994871238853173
0.12,-0.0196133591234684,0.13,-0.018994871238853173
0.08,0.008458198979496956,0.13,-0.018994871238853173
0.1,0.00943523645401001,0.13,-0.018994871238853173
0.07,-0.006403916981071234,0.13,-0.018994871238853173
0.07,-0.007825395092368126,0.13,-0.018994871238853173
0.02,0.021470854058861732,0.13,-0.018994871238853173
0.07,-0.010431396774947643,0.13,-0.018994871238853173
0.094,0.005567139945924282,0.13,-0.018994871238853173
0.07,-0.009224471636116505,0.13,-0.018994871238853173
0.0975,-0.015623612329363823,0.13,-0.018994871238853173
0.13,-0.018814627081155777,0.13,-0.018994871238853173
0.138,-0.025068990886211395,0.13,-0.018994871238853173
0.044,-0.012702150270342827,0.13,-0.018994871238853173
0.1,0.008857921697199345,0.13,-0.018994871238853173
0.06,-0.01750957779586315,0.13,-0.018994871238853173
0.13,-0.03136814013123512,0.13,-0.018994871238853173
0.15,-0.030669908970594406,0.13,-0.018994871238853173
0.02,0.03127849102020264,0.13,-0.018994871238853173
0.115,-0.006025569513440132,0.13,-0.018994871238853173
0.09,0.007331874221563339,0.13,-0.018994871238853173
0.13,-0.01366112008690834,0.13,-0.018994871238853173
0.12,-0.002733113244175911,0.13,-0.018994871238853173
0.095,0.03142741322517395,0.13,-0.018994871238853173
0.09,-0.008121230639517307,0.13,-0.018994871238853173
0.065,-0.013554925099015236,0.13,-0.018994871238853173
0.12,-0.0041058249771595,0.13,-0.018994871238853173
0.05,0.0019538626074790955,0.13,-0.018994871238853173
0.06,0.0009566163644194603,0.13,-0.018994871238853173
0.06,0.0032999985851347446,0.13,-0.018994871238853173
0.09,0.006537461653351784,0.13,-0.018994871238853173
0.03,-0.024583686143159866,0.13,-0.018994871238853173
0.1,0.007506559137254953,0.13,-0.018994871238853173
0.1,0.001776987686753273,0.13,-0.018994871238853173
0.15,-0.018517285585403442,0.13,-0.018994871238853173
0.1,0.019313054159283638,0.13,-0.018994871238853173
0.13,-0.03455314040184021,0.13,-0.018994871238853173
0.13,-0.03243378549814224,0.13,-0.018994871238853173
0.11,0.011016828007996082,0.13,-0.018994871238853173
0.045,-0.013467518612742424,0.13,-0.018994871238853173
0.09,0.006757414899766445,0.13,-0.018994871238853173
0.15,-0.003401743248105049,0.13,-0.018994871238853173
0.124,-0.05214006453752518,0.13,-0.018994871238853173
0.1,-0.0016420655883848667,0.13,-0.018994871238853173
0.09,0.004819049499928951,0.13,-0.018994871238853173
0.1,-0.006888813339173794,0.13,-0.018994871238853173
0.12,-0.008136490359902382,0.13,-0.018994871238853173
0.06,0.003742798464372754,0.13,-0.018994871238853173
0.07,0.004549757577478886,0.13,-0.018994871238853173
0.07,-0.005201338790357113,0.13,-0.018994871238853173
0.11,0.011493086814880371,0.13,-0.018994871238853173
0.065,-0.03154003620147705,0.13,-0.018994871238853173
0.1,-0.003214111551642418,0.13,-0.018994871238853173
0.11,0.022215526551008224,0.13,-0.018994871238853173
0.14,-0.03227241337299347,0.13,-0.018994871238853173
0.06,0.012985136359930038,0.13,-0.018994871238853173
0.13,-0.03370562940835953,0.13,-0.018994871238853173
0.12,-0.022773396223783493,0.13,-0.018994871238853173
0.1,-0.00862208940088749,0.13,-0.018994871238853173
0.09,0.00671254051849246,0.13,-0.018994871238853173
0.075,0.00242030993103981,0.13,-0.018994871238853173
0.11,0.03731849789619446,0.13,-0.018994871238853173
0.12,-0.0037218863144516945,0.13,-0.018994871238853173
0.065,-0.043983615934848785,0.13,-0.018994871238853173
0.1,-0.006176436319947243,0.13,-0.018994871238853173
0.105,0.022353438660502434,0.13,-0.018994871238853173
0.06,-0.0065262457355856895,0.13,-0.018994871238853173
0.065,-0.020661089569330215,0.13,-0.018994871238853173
0.09,0.0075442250818014145,0.13,-0.018994871238853173
0.087,0.0005527697503566742,0.13,-0.018994871238853173
0.06,0.0027138851583003998,0.13,-0.018994871238853173
0.05,-0.002346104010939598,0.13,-0.018994871238853173
0.13,-0.020084425806999207,0.13,-0.018994871238853173
0.1,0.025925595313310623,0.13,-0.018994871238853173
0.1,0.006317080929875374,0.13,-0.018994871238853173
0.09,-0.005242953076958656,0.13,-0.018994871238853173
0.1,0.004327325150370598,0.13,-0.018994871238853173
0.08,-0.011685466393828392,0.13,-0.018994871238853173
0.086,0.005072931759059429,0.13,-0.018994871238853173
0.1,-0.007133731618523598,0.13,-0.018994871238853173
0.14,-0.02825343795120716,0.13,-0.018994871238853173
0.11,0.029119189828634262,0.13,-0.018994871238853173
0.11,0.010444926097989082,0.13,-0.018994871238853173
0.15,0.003297053510323167,0.13,-0.018994871238853173
0.09,-0.00912722572684288,0.13,-0.018994871238853173
0.11,0.0022633643820881844,0.13,-0.018994871238853173
0.06,-0.02830250933766365,0.13,-0.018994871238853173
0.11,0.0024198628962039948,0.13,-0.018994871238853173
0.12,-0.01707753725349903,0.13,-0.018994871238853173
0.11,0.0035720141604542732,0.13,-0.018994871238853173
0.1,-0.0023295851424336433,0.13,-0.018994871238853173
0.066,-0.025875413790345192,0.13,-0.018994871238853173
0.11,0.007794491946697235,0.13,-0.018994871238853173
0.05,-0.011725540272891521,0.13,-0.018994871238853173
0.157,-0.04236062988638878,0.13,-0.018994871238853173
0.14,-0.025896718725562096,0.13,-0.018994871238853173
0.126,-0.04613545164465904,0.13,-0.018994871238853173
0.02,0.023480257019400597,0.13,-0.018994871238853173
0.08,0.011663122102618217,0.13,-0.018994871238853173
0.1,0.0021700956858694553,0.13,-0.018994871238853173
0.05,0.0012985528446733952,0.13,-0.018994871238853173
0.06,0.003038870170712471,0.13,-0.018994871238853173
0.12,-0.016398895531892776,0.13,-0.018994871238853173
0.1,0.010937690734863281,0.13,-0.018994871238853173
0.13,-0.02941446378827095,0.13,-0.018994871238853173
0.11,0.006859712768346071,0.13,-0.018994871238853173
0.095,0.017246779054403305,0.13,-0.018994871238853173
0.065,0.03942163288593292,0.13,-0.018994871238853173
0.13,-0.03493909537792206,0.13,-0.018994871238853173
0.075,0.006116971373558044,0.13,-0.018994871238853173
0.12,-0.010407364927232265,0.13,-0.018994871238853173
0.1,0.02046060375869274,0.13,-0.018994871238853173
0.12,-0.015755057334899902,0.13,-0.018994871238853173
0.05,0.05914945900440216,0.13,-0.018994871238853173
0.12,-0.004787626676261425,0.13,-0.018994871238853173
0.12,-0.004886253736913204,0.13,-0.018994871238853173
0.04,-0.018408432602882385,0.13,-0.018994871238853173
0.13,-0.021891890093684196,0.13,-0.018994871238853173
0.09,0.010301516391336918,0.13,-0.018994871238853173
0.1,-0.013632301241159439,0.13,-0.018994871238853173
0.14,-0.01728140190243721,0.13,-0.018994871238853173
0.15,0.0014715371653437614,0.13,-0.018994871238853173
0.12,-0.015997763723134995,0.13,-0.018994871238853173
0.09,-0.006592463701963425,0.13,-0.018994871238853173
0.065,-0.03243551403284073,0.13,-0.018994871238853173
0.09,0.007461428642272949,0.13,-0.018994871238853173
0.1,-0.009337006136775017,0.133,-0.020917857760320978
0.1,0.038181062787771225,0.135,-0.022206222147875758
0.09,0.01004599779844284,0.135,-0.022206222147875758
0.1,0.011003870517015457,0.138,-0.024135471689251568
0.0975,-0.01440109871327877,0.14,-0.02541173533766997
0.12,-0.017187729477882385,0.14,-0.02541173533766997
0.13,-0.008936863392591476,0.14,-0.02541173533766997
0.12,-0.006374415010213852,0.14,-0.02541173533766997
0.07,-0.008656157180666924,0.14,-0.02541173533766997
0.09,-0.005770970601588488,0.14,-0.02541173533766997
0.13,-0.02042248286306858,0.14,-0.02541173533766997
0.1,0.0027655521407723427,0.14,-0.02541173533766997
0.07,0.004455680027604103,0.14,-0.02541173533766997
0.07,-0.002957747085019946,0.14,-0.02541173533766997
0.065,-0.03223557025194168,0.14,-0.02541173533766997
0.065,-0.05577140301465988,0.14,-0.02541173533766997
0.157,0.009386032819747925,0.14,-0.02541173533766997
0.12,-0.008748780936002731,0.14,-0.02541173533766997
0.07,-0.010779219679534435,0.14,-0.02541173533766997
0.13,-0.016854051500558853,0.14,-0.02541173533766997
0.06,-0.02904905565083027,0.14,-0.02541173533766997
0.065,-0.03222334384918213,0.14,-0.02541173533766997
0.06,-0.024923812597990036,0.14,-0.02541173533766997
0.07,-0.009747381322085857,0.14,-0.02541173533766997
0.13,-0.016098499298095703,0.14,-0.02541173533766997
0.15,-0.002795116975903511,0.14,-0.02541173533766997
0.12,0.04296967387199402,0.14,-0.02541173533766997
0.09,-0.00882602110505104,0.14,-0.02541173533766997
0.13,-0.027493709698319435,0.14,-0.02541173533766997
0.04,-0.0010734107345342636,0.14,-0.02541173533766997
0.14,-0.03269881010055542,0.14,-0.02541173533766997
0.1,0.000705427024513483,0.14,-0.02541173533766997
0.11,0.010356750339269638,0.14,-0.02541173533766997
0.04,-0.008899468928575516,0.14,-0.02541173533766997
0.11,0.01394723728299141,0.14,-0.02541173533766997
0.12,-0.008644369430840015,0.14,-0.02541173533766997
0.08,0.0063704694621264935,0.14,-0.02541173533766997
0.13,-0.033263545483350754,0.14,-0.02541173533766997
0.04,-0.0011268369853496552,0.14,-0.02541173533766997
0.1,0.004090840928256512,0.14,-0.02541173533766997
0.065,-0.031727224588394165,0.14,-0.02541173533766997
0.13,-0.011090126819908619,0.14,-0.02541173533766997
0.07,-0.009941551834344864,0.14,-0.02541173533766997
0.08,-0.005082381889224052,0.14,-0.02541173533766997
0.04,0.00020895898342132568,0.14,-0.02541173533766997
0.078,0.00010342942550778389,0.14,-0.02541173533766997
0.1,-0.004600657150149345,0.14,-0.02541173533766997
0.14,-0.017223618924617767,0.14,-0.02541173533766997
0.13,-0.014001196250319481,0.14,-0.02541173533766997
0.08,0.001476392149925232,0.14,-0.02541173533766997
0.04,-0.007120236754417419,0.14,-0.02541173533766997
0.07,0.0024741943925619125,0.14,-0.02541173533766997
0.1,0.006948120892047882,0.14,-0.02541173533766997
0.12,-0.019779739901423454,0.14,-0.02541173533766997
0.125,-0.00661313533782959,0.14,-0.02541173533766997
0.07,-0.021304933354258537,0.14,-0.02541173533766997
0.09,0.005061221309006214,0.14,-0.02541173533766997
0.05,-0.011326029896736145,0.14,-0.02541173533766997
0.09,0.0040689194574952126,0.14,-0.02541173533766997
0.12,-0.019253287464380264,0.14,-0.02541173533766997
0.1,-0.009299683384597301,0.14,-0.02541173533766997
0.04,-0.00686304084956646,0.14,-0.02541173533766997
0.11,0.0050605302676558495,0.14,-0.02541173533766997
0.12,-0.002482360228896141,0.14,-0.02541173533766997
0.14,-0.027862438932061195,0.14,-0.02541173533766997
0.065,-0.03254165127873421,0.14,-0.02541173533766997
0.12,-0.014614187180995941,0.14,-0.02541173533766997
0.15,0.002212176099419594,0.14,-0.02541173533766997
0.15,0.0129854716360569,0.15,-0.0315038340315317
0.065,-0.03191282972693443,0.15,-0.0315038340315317
0.04,0.007773424498736858,0.15,-0.0315038340315317
0.07,0.02068876288831234,0.15,-0.0315038340315317
0.08,0.024211600422859192,0.15,-0.0315038340315317
0.1,-0.004550565034151077,0.15,-0.0315038340315317
0.09,-0.011784116737544537,0.15,-0.0315038340315317
0.13,-0.022735770791769028,0.15,-0.0315038340315317
0.13,-0.017744850367307663,0.15,-0.0315038340315317
0.04,-0.011574787087738514,0.15,-0.0315038340315317
0.09,-0.004554497078061104,0.15,-0.0315038340315317
0.14,-0.017405593767762184,0.15,-0.0315038340315317
0.13,-0.027585480362176895,0.15,-0.0315038340315317
0.08,0.003215573728084564,0.15,-0.0315038340315317
0.106,0.007601193152368069,0.15,-0.0315038340315317
0.12,-0.03547915443778038,0.15,-0.0315038340315317
0.1,0.005874708294868469,0.15,-0.0315038340315317
0.1,0.0032210014760494232,0.15,-0.0315038340315317
0.08,-0.004183979704976082,0.15,-0.0315038340315317
0.06,-0.02587611973285675,0.15,-0.0315038340315317
0.1,0.023335644975304604,0.15,-0.0315038340315317
0.08,-0.0028033226262778044,0.15,-0.0315038340315317
0.09,-0.0030455649830400944,0.15,-0.0315038340315317
0.06,-0.005911113694310188,0.15,-0.0315038340315317
0.12,-0.008390577509999275,0.15,-0.0315038340315317
0.05,0.016433097422122955,0.15,-0.0315038340315317
0.05,0.025630302727222443,0.15,-0.0315038340315317
0.08,0.0023576924577355385,0.15,-0.0315038340315317
0.1,0.008793425746262074,0.15,-0.0315038340315317
0.105,-0.006273876875638962,0.15,-0.0315038340315317
0.06,-0.014953836798667908,0.15,-0.0315038340315317
0.04,-0.016996916383504868,0.15,-0.0315038340315317
0.065,-0.03727469593286514,0.15,-0.0315038340315317
0.08,-0.0035719219595193863,0.15,-0.0315038340315317
0.035,-0.02278001978993416,0.15,-0.0315038340315317
0.12,-0.014887599274516106,0.15,-0.0315038340315317
0.11,0.01702711172401905,0.15,-0.0315038340315317
0.09,0.005225833505392075,0.15,-0.0315038340315317
0.1,0.018363825976848602,0.15,-0.0315038340315317
0.12,-0.004832526668906212,0.15,-0.0315038340315317
0.13,-0.02999459020793438,0.15,-0.0315038340315317
