melting point (C),shap,lowess melting point (C),lowess shap
1375.0,0.019017353653907776,1071.0,0.013226212301501054
455.0,-0.13380955159664154,1071.0,0.013226212301501054
1260.0,0.005954781547188759,1071.0,0.013226212301501054
1410.0,0.011069275438785553,1071.0,0.013226212301501054
1404.0,0.00958858523517847,1071.0,0.013226212301501054
1083.2,0.016600439324975014,1071.0,0.013226212301501054
1375.0,0.013587341643869877,1071.0,0.013226212301501054
1435.0,0.012614678591489792,1071.0,0.013226212301501054
1260.0,0.013637041673064232,1071.0,0.013226212301501054
1071.0,0.022104207426309586,1071.0,0.013226212301501054
1435.97,0.009516865015029907,1071.0,0.013226212301501054
1650.0,0.013703755103051662,1071.0,0.013226212301501054
1375.0,0.01398475468158722,1071.0,0.013226212301501054
1260.0,0.014416582882404327,1071.0,0.013226212301501054
1375.0,0.029423899948596954,1071.0,0.013226212301501054
1595.0,0.0076845064759254456,1071.0,0.013226212301501054
1339.0,0.01546400599181652,1071.0,0.013226212301501054
1684.0,-0.006110311020165682,1071.0,0.013226212301501054
1595.0,0.0008474206551909447,1071.0,0.013226212301501054
441.0,-0.18077324330806732,1071.0,0.013226212301501054
632.0,0.003430752083659172,1071.0,0.013226212301501054
1480.57,0.016094695776700974,1071.0,0.013226212301501054
1339.0,0.020509399473667145,1071.0,0.013226212301501054
577.0,0.0074004605412483215,1071.0,0.013226212301501054
653.0,0.011408756487071514,1071.0,0.013226212301501054
1260.0,0.011270660907030106,1071.0,0.013226212301501054
1260.0,0.014766884967684746,1071.0,0.013226212301501054
1700.0,-0.004394227173179388,1071.0,0.013226212301501054
1339.0,0.01588396541774273,1071.0,0.013226212301501054
1435.97,0.01827465184032917,1083.2,0.013313882743465452
649.0,0.008771502412855625,1083.2,0.013313882743465452
1260.0,0.019934171810746193,1083.2,0.013313882743465452
1435.0,0.012434258125722408,1083.2,0.013313882743465452
1375.0,0.01560534629970789,1083.2,0.013313882743465452
570.0,-0.0015160231851041317,1083.2,0.013313882743465452
1071.0,0.014520764350891113,1083.2,0.013313882743465452
1435.97,0.024824779480695724,1083.2,0.013313882743465452
640.0,0.00345577672123909,1083.2,0.013313882743465452
1375.0,0.02125157043337822,1083.2,0.013313882743465452
1435.97,0.014483129605650902,1083.2,0.013313882743465452
1083.2,0.008768506348133087,1083.2,0.013313882743465452
1071.0,0.011899508535861969,1083.2,0.013313882743465452
1260.0,0.010649517178535461,1083.2,0.013313882743465452
502.0,-0.15286055207252502,1083.2,0.013313882743465452
3410.0,0.0037159197963774204,1083.2,0.013313882743465452
1375.0,0.014586266130208969,1083.2,0.013313882743465452
649.0,0.019237570464611053,1083.2,0.013313882743465452
1684.0,0.005310888402163982,1083.2,0.013313882743465452
1260.0,0.0038914987817406654,1083.2,0.013313882743465452
1071.0,0.012059971690177917,1083.2,0.013313882743465452
477.0,-0.17801368236541748,1083.2,0.013313882743465452
1684.0,0.00970672257244587,1083.2,0.013313882743465452
1375.0,0.020624682307243347,1083.2,0.013313882743465452
582.0,-0.012093205004930496,1083.2,0.013313882743465452
570.0,0.01205652579665184,1083.2,0.013313882743465452
1260.0,0.0036857896484434605,1083.2,0.013313882743465452
1684.0,0.033365484327077866,1083.2,0.013313882743465452
1375.0,0.02035469561815262,1083.2,0.013313882743465452
1435.97,0.012041078880429268,1083.2,0.013313882743465452
1260.0,0.01099398173391819,1083.2,0.013313882743465452
1410.0,0.021961085498332977,1083.2,0.013313882743465452
1480.57,0.021923407912254333,1083.2,0.013313882743465452
1684.0,0.01649685949087143,1083.2,0.013313882743465452
1684.0,0.003238815814256668,1083.2,0.013313882743465452
1684.0,0.009311651811003685,1083.2,0.013313882743465452
1435.97,0.01958264596760273,1083.2,0.013313882743465452
3410.0,0.003662089817225933,1083.2,0.013313882743465452
570.0,-0.012556299567222595,1083.2,0.013313882743465452
1083.2,0.01409920584410429,1083.2,0.013313882743465452
1410.0,0.016171656548976898,1083.2,0.013313882743465452
1071.0,0.011815853416919708,1083.2,0.013313882743465452
640.0,0.01884922757744789,1083.2,0.013313882743465452
1375.0,0.011141243390738964,1083.2,0.013313882743465452
477.0,-0.17399318516254425,1083.2,0.013313882743465452
1660.0,-0.006918995641171932,1083.2,0.013313882743465452
1684.0,-0.002305153291672468,1083.2,0.013313882743465452
1260.0,0.00720012653619051,1083.2,0.013313882743465452
1684.0,-0.002491728402674198,1083.2,0.013313882743465452
1339.0,0.017015064135193825,1083.2,0.013313882743465452
1684.0,-0.0011493489146232605,1083.2,0.013313882743465452
3410.0,-0.0011357050389051437,1083.2,0.013313882743465452
1410.0,0.02580803632736206,1083.2,0.013313882743465452
1375.0,0.013635462149977684,1083.2,0.013313882743465452
640.0,0.00576968677341938,1083.2,0.013313882743465452
1435.0,0.004842065274715424,1083.2,0.013313882743465452
640.0,0.012290146201848984,1083.2,0.013313882743465452
1684.0,-0.004645275417715311,1083.2,0.013313882743465452
1260.0,0.01920362189412117,1083.2,0.013313882743465452
582.0,-0.003981834277510643,1083.2,0.013313882743465452
1375.0,0.016325678676366806,1083.2,0.013313882743465452
1083.2,0.013929984532296658,1083.2,0.013313882743465452
1339.0,0.014569323509931564,1083.2,0.013313882743465452
441.0,-0.1603296548128128,1083.2,0.013313882743465452
591.0,-0.02305763028562069,1260.0,0.014785475358473825
1595.0,0.0014592185616493225,1260.0,0.014785475358473825
1684.0,0.011375121772289276,1260.0,0.014785475358473825
3410.0,-0.00700195599347353,1260.0,0.014785475358473825
1083.2,0.017103280872106552,1260.0,0.014785475358473825
570.0,-0.014095447026193142,1260.0,0.014785475358473825
577.0,-0.008198459632694721,1260.0,0.014785475358473825
1375.0,0.0032369373366236687,1260.0,0.014785475358473825
1339.0,0.018079087138175964,1260.0,0.014785475358473825
999.0,0.007858210243284702,1260.0,0.014785475358473825
1684.0,0.016216734424233437,1260.0,0.014785475358473825
1083.2,0.009744401089847088,1260.0,0.014785475358473825
1684.0,0.013887997716665268,1260.0,0.014785475358473825
1375.0,0.018544619902968407,1260.0,0.014785475358473825
1455.0,0.02913310006260872,1260.0,0.014785475358473825
1083.2,0.013620308600366116,1260.0,0.014785475358473825
1339.0,0.01356644555926323,1260.0,0.014785475358473825
1684.0,0.0005484502762556076,1260.0,0.014785475358473825
1375.0,0.01695195958018303,1260.0,0.014785475358473825
640.0,0.011958140879869461,1260.0,0.014785475358473825
1375.0,0.013256337493658066,1260.0,0.014785475358473825
570.0,0.007770485244691372,1260.0,0.014785475358473825
1410.0,0.023652177304029465,1260.0,0.014785475358473825
640.0,0.011559300124645233,1260.0,0.014785475358473825
570.0,-0.011057822033762932,1260.0,0.014785475358473825
591.0,-0.0073394738137722015,1260.0,0.014785475358473825
1260.0,0.026448410004377365,1260.0,0.014785475358473825
477.0,-0.19082024693489075,1260.0,0.014785475358473825
570.0,0.012554891407489777,1260.0,0.014785475358473825
1260.0,0.0076970383524894714,1260.0,0.014785475358473825
1404.0,0.008939912542700768,1260.0,0.014785475358473825
477.0,-0.18187807500362396,1260.0,0.014785475358473825
1435.97,0.017114702612161636,1260.0,0.014785475358473825
1260.0,0.008047176524996758,1260.0,0.014785475358473825
3410.0,-0.0008445186540484428,1260.0,0.014785475358473825
649.0,0.010918200016021729,1260.0,0.014785475358473825
1410.0,0.0007062423974275589,1260.0,0.014785475358473825
1260.0,0.008690562099218369,1260.0,0.014785475358473825
1684.0,0.01485476829111576,1260.0,0.014785475358473825
1354.0,0.023309871554374695,1260.0,0.014785475358473825
660.0,0.004878036677837372,1260.0,0.014785475358473825
1083.2,0.017927538603544235,1260.0,0.014785475358473825
1083.2,0.013761062175035477,1260.0,0.014785475358473825
1650.0,0.016667187213897705,1260.0,0.014785475358473825
1375.0,0.021179188042879105,1260.0,0.014785475358473825
1435.0,0.005154304672032595,1260.0,0.014785475358473825
582.0,-0.005138350185006857,1260.0,0.014785475358473825
640.0,-0.001497187651693821,1260.0,0.014785475358473825
504.0,-0.032765407115221024,1260.0,0.014785475358473825
1684.0,0.0062052346765995026,1260.0,0.014785475358473825
1260.0,0.009185127913951874,1260.0,0.014785475358473825
1260.0,0.013249927200376987,1260.0,0.014785475358473825
477.0,-0.17679539322853088,1260.0,0.014785475358473825
1375.0,0.00674000009894371,1260.0,0.014785475358473825
1684.0,0.01103723980486393,1260.0,0.014785475358473825
1375.0,0.018715059384703636,1260.0,0.014785475358473825
1260.0,0.014042003080248833,1260.0,0.014785475358473825
1375.0,0.02100687101483345,1260.0,0.014785475358473825
653.0,0.011247359216213226,1260.0,0.014785475358473825
504.0,-0.06726496666669846,1260.0,0.014785475358473825
1354.0,0.012421935796737671,1260.0,0.014785475358473825
570.0,-0.007356223184615374,1260.0,0.014785475358473825
653.0,0.009898437187075615,1260.0,0.014785475358473825
1375.0,0.021081114187836647,1260.0,0.014785475358473825
502.0,-0.16202999651432037,1260.0,0.014785475358473825
1375.0,0.009131350554525852,1260.0,0.014785475358473825
1339.0,0.007627591490745544,1260.0,0.014785475358473825
1480.57,0.0194973386824131,1260.0,0.014785475358473825
1684.0,0.009748272597789764,1260.0,0.014785475358473825
3410.0,0.007617192342877388,1260.0,0.014785475358473825
1423.0,0.016465336084365845,1260.0,0.014785475358473825
640.0,0.002562660025432706,1260.0,0.014785475358473825
1684.0,-0.007651309482753277,1260.0,0.014785475358473825
1535.0,0.012779627926647663,1260.0,0.014785475358473825
1375.0,0.013711202889680862,1260.0,0.014785475358473825
1404.0,0.028713222593069077,1260.0,0.014785475358473825
1684.0,0.013391207903623581,1260.0,0.014785475358473825
1480.57,0.012078698724508286,1260.0,0.014785475358473825
1260.0,0.016361674293875694,1260.0,0.014785475358473825
1071.0,0.010692369192838669,1260.0,0.014785475358473825
1375.0,0.02079114317893982,1260.0,0.014785475358473825
582.0,-0.002606593072414398,1260.0,0.014785475358473825
577.0,-0.00904303789138794,1260.0,0.014785475358473825
1375.0,0.019704416394233704,1260.0,0.014785475358473825
1339.0,0.012281165458261967,1260.0,0.014785475358473825
1354.0,0.02240126207470894,1260.0,0.014785475358473825
1410.0,0.010427205823361874,1260.0,0.014785475358473825
1339.0,0.015525683760643005,1260.0,0.014785475358473825
1260.0,0.006412805523723364,1260.0,0.014785475358473825
1375.0,0.014123979955911636,1260.0,0.014785475358473825
1375.0,0.012356014922261238,1260.0,0.014785475358473825
1684.0,-0.0019203266128897667,1260.0,0.014785475358473825
1339.0,0.015449266880750656,1260.0,0.014785475358473825
1435.97,0.012925244867801666,1260.0,0.014785475358473825
1339.0,0.016572579741477966,1260.0,0.014785475358473825
1339.0,0.020329035818576813,1260.0,0.014785475358473825
503.0,-0.05837959051132202,1260.0,0.014785475358473825
1339.0,0.02432269975543022,1260.0,0.014785475358473825
650.0,0.01894465647637844,1260.0,0.014785475358473825
1375.0,0.021459562703967094,1260.0,0.014785475358473825
1083.2,0.0089272391051054,1260.0,0.014785475358473825
1375.0,0.009750008583068848,1260.0,0.014785475358473825
1480.57,0.02240747958421707,1260.0,0.014785475358473825
502.0,-0.15632496774196625,1260.0,0.014785475358473825
1260.0,0.0012173558352515101,1260.0,0.014785475358473825
1260.0,0.027489276602864265,1260.0,0.014785475358473825
1339.0,0.017843740060925484,1260.0,0.014785475358473825
570.0,-0.004906812682747841,1260.0,0.014785475358473825
570.0,0.00486964825540781,1260.0,0.014785475358473825
577.0,0.009327676147222519,1260.0,0.014785475358473825
1684.0,0.010087285190820694,1260.0,0.014785475358473825
1375.0,0.01546635851264,1260.0,0.014785475358473825
1375.0,0.02125176414847374,1290.0,0.014992260210447928
1339.0,0.01665303111076355,1290.0,0.014992260210447928
1684.0,0.020503800362348557,1290.0,0.014992260210447928
1684.0,-0.0020884498953819275,1339.0,0.015258963597431856
1260.0,0.008573885075747967,1339.0,0.015258963597431856
1260.0,0.008598021231591702,1339.0,0.015258963597431856
1375.0,0.017696892842650414,1339.0,0.015258963597431856
570.0,0.014483809471130371,1339.0,0.015258963597431856
1435.0,0.007131930440664291,1339.0,0.015258963597431856
455.0,-0.1291276514530182,1339.0,0.015258963597431856
441.0,-0.18711251020431519,1339.0,0.015258963597431856
1500.0,0.0071330321952700615,1339.0,0.015258963597431856
1375.0,0.009500127285718918,1339.0,0.015258963597431856
1650.0,0.0020553162321448326,1339.0,0.015258963597431856
1260.0,0.009907332248985767,1339.0,0.015258963597431856
1083.2,0.01946979947388172,1339.0,0.015258963597431856
1071.0,0.012197736650705338,1339.0,0.015258963597431856
1684.0,0.0037352656945586205,1339.0,0.015258963597431856
1375.0,0.01363706961274147,1339.0,0.015258963597431856
1375.0,0.015948550775647163,1339.0,0.015258963597431856
660.0,0.004169668536633253,1339.0,0.015258963597431856
1435.97,0.015859583392739296,1339.0,0.015258963597431856
1375.0,0.01207740232348442,1339.0,0.015258963597431856
1684.0,0.010886849835515022,1339.0,0.015258963597431856
1660.0,0.010346844792366028,1339.0,0.015258963597431856
1650.0,0.009700661525130272,1339.0,0.015258963597431856
591.0,0.018831653520464897,1339.0,0.015258963597431856
1426.0,0.011319242417812347,1339.0,0.015258963597431856
1083.2,0.017567159608006477,1339.0,0.015258963597431856
999.0,0.010503302328288555,1339.0,0.015258963597431856
570.0,0.0011651068925857544,1339.0,0.015258963597431856
1684.0,-0.003138885833323002,1339.0,0.015258963597431856
570.0,-0.007768451701849699,1339.0,0.015258963597431856
1684.0,0.015862509608268738,1339.0,0.015258963597431856
1375.0,0.009544890373945236,1339.0,0.015258963597431856
999.0,0.004067163914442062,1339.0,0.015258963597431856
1684.0,0.021969366818666458,1339.0,0.015258963597431856
1354.0,0.018486429005861282,1339.0,0.015258963597431856
1083.2,0.015306546352803707,1339.0,0.015258963597431856
1435.97,0.020944176241755486,1339.0,0.015258963597431856
570.0,-0.005351562052965164,1339.0,0.015258963597431856
1660.0,0.0032581938430666924,1339.0,0.015258963597431856
1480.57,0.02719164453446865,1339.0,0.015258963597431856
1260.0,0.00931557547301054,1339.0,0.015258963597431856
1480.57,0.027048420161008835,1339.0,0.015258963597431856
3410.0,0.0035019395872950554,1339.0,0.015258963597431856
441.0,-0.1815059930086136,1339.0,0.015258963597431856
1684.0,-0.00410268921405077,1339.0,0.015258963597431856
570.0,-0.004113496281206608,1339.0,0.015258963597431856
503.0,-0.08967331051826477,1339.0,0.015258963597431856
3410.0,0.0102261733263731,1339.0,0.015258963597431856
660.0,0.006607022136449814,1339.0,0.015258963597431856
570.0,-0.006816582754254341,1339.0,0.015258963597431856
1410.0,0.006100078113377094,1339.0,0.015258963597431856
1660.0,-0.005611313972622156,1339.0,0.015258963597431856
1260.0,0.009921234101057053,1339.0,0.015258963597431856
1660.0,0.005215357057750225,1339.0,0.015258963597431856
455.0,-0.2225441187620163,1339.0,0.015258963597431856
1375.0,0.013308608904480934,1339.0,0.015258963597431856
1375.0,0.01648232713341713,1339.0,0.015258963597431856
1083.2,0.017380645498633385,1339.0,0.015258963597431856
1660.0,0.007536374032497406,1339.0,0.015258963597431856
1375.0,0.015623759478330612,1339.0,0.015258963597431856
1375.0,0.011256307363510132,1339.0,0.015258963597431856
570.0,-0.006685222499072552,1339.0,0.015258963597431856
570.0,-0.00877224188297987,1339.0,0.015258963597431856
1684.0,0.017672743648290634,1339.0,0.015258963597431856
441.0,-0.17853938043117523,1339.0,0.015258963597431856
1435.97,0.007144425064325333,1339.0,0.015258963597431856
3410.0,0.001440226100385189,1339.0,0.015258963597431856
1684.0,0.012069381773471832,1339.0,0.015258963597431856
577.0,-0.00834615807980299,1339.0,0.015258963597431856
1417.44,0.017288822680711746,1339.0,0.015258963597431856
477.0,-0.1527765691280365,1339.0,0.015258963597431856
1423.0,0.008798517286777496,1339.0,0.015258963597431856
999.0,0.02972702868282795,1339.0,0.015258963597431856
1684.0,0.017879197373986244,1339.0,0.015258963597431856
570.0,-0.00564718060195446,1339.0,0.015258963597431856
1339.0,0.01796000264585018,1339.0,0.015258963597431856
477.0,-0.18470056354999542,1339.0,0.015258963597431856
660.0,0.014819351956248283,1339.0,0.015258963597431856
3410.0,0.012875976972281933,1339.0,0.015258963597431856
1684.0,0.024143420159816742,1339.0,0.015258963597431856
1660.0,0.025151383131742477,1339.0,0.015258963597431856
570.0,-0.007563246414065361,1339.0,0.015258963597431856
1684.0,0.00017655733972787857,1339.0,0.015258963597431856
1375.0,0.008991251699626446,1339.0,0.015258963597431856
1260.0,0.016761329025030136,1339.0,0.015258963597431856
502.0,-0.16622376441955566,1339.0,0.015258963597431856
3410.0,0.013179807923734188,1339.0,0.015258963597431856
1684.0,0.003966137766838074,1339.0,0.015258963597431856
577.0,0.005311550106853247,1339.0,0.015258963597431856
999.0,0.02546801045536995,1339.0,0.015258963597431856
1364.0,0.0116426981985569,1339.0,0.015258963597431856
1354.0,0.01805620826780796,1339.0,0.015258963597431856
1684.0,0.018205828964710236,1339.0,0.015258963597431856
577.0,0.00147296953946352,1339.0,0.015258963597431856
1260.0,0.022627992555499077,1339.0,0.015258963597431856
3410.0,0.007463364861905575,1339.0,0.015258963597431856
1260.0,0.01194068044424057,1339.0,0.015258963597431856
558.0,-0.009589956142008305,1339.0,0.015258963597431856
1684.0,-0.0016636182554066181,1339.0,0.015258963597431856
582.0,0.02511470764875412,1339.0,0.015258963597431856
1083.2,0.018943598493933678,1339.0,0.015258963597431856
1684.0,0.012362631969153881,1354.0,0.015355280458908103
1375.0,0.015565680339932442,1354.0,0.015355280458908103
1071.0,0.004287922754883766,1354.0,0.015355280458908103
1083.2,0.016714133322238922,1354.0,0.015355280458908103
1684.0,0.008034197613596916,1354.0,0.015355280458908103
1071.0,0.014494679868221283,1354.0,0.015355280458908103
577.0,-0.00967002846300602,1354.0,0.015355280458908103
504.0,-0.06790825724601746,1354.0,0.015355280458908103
1426.0,0.011973032727837563,1354.0,0.015355280458908103
558.0,-0.013629872351884842,1354.0,0.015355280458908103
1650.0,0.014956191182136536,1354.0,0.015355280458908103
1480.57,0.01287984848022461,1354.0,0.015355280458908103
1071.0,0.010382507927715778,1354.0,0.015355280458908103
1354.0,0.01810186728835106,1354.0,0.015355280458908103
1375.0,0.006264971569180489,1354.0,0.015355280458908103
570.0,0.004819956142455339,1354.0,0.015355280458908103
1410.0,0.007936349138617516,1354.0,0.015355280458908103
1354.0,0.020865119993686676,1354.0,0.015355280458908103
1417.44,0.015441310591995716,1354.0,0.015355280458908103
1404.0,0.025491904467344284,1354.0,0.015355280458908103
1354.0,0.009386487305164337,1354.0,0.015355280458908103
1435.97,0.024146385490894318,1354.0,0.015355280458908103
1260.0,0.007827123627066612,1354.0,0.015355280458908103
1260.0,0.003650929778814316,1354.0,0.015355280458908103
455.0,-0.2020406275987625,1364.0,0.015453377815221514
632.0,0.029431138187646866,1364.0,0.015453377815221514
477.0,-0.17574435472488403,1364.0,0.015453377815221514
503.0,-0.08256854116916656,1364.0,0.015453377815221514
1435.97,0.010285423137247562,1364.0,0.015453377815221514
1339.0,0.017388222739100456,1364.0,0.015453377815221514
1400.0,0.009542636573314667,1364.0,0.015453377815221514
1083.2,0.018746014684438705,1364.0,0.015453377815221514
591.0,0.014169723726809025,1364.0,0.015453377815221514
1375.0,0.014231717213988304,1364.0,0.015453377815221514
570.0,0.0017132414504885674,1364.0,0.015453377815221514
1480.57,0.014915759675204754,1364.0,0.015453377815221514
1660.0,0.0023555494844913483,1364.0,0.015453377815221514
1684.0,0.01042371615767479,1364.0,0.015453377815221514
570.0,0.003991869278252125,1364.0,0.015453377815221514
1375.0,0.017954684793949127,1364.0,0.015453377815221514
1364.0,0.013501633889973164,1375.0,0.015597997166515743
650.0,0.020233511924743652,1375.0,0.015597997166515743
570.0,0.003331613726913929,1375.0,0.015597997166515743
999.0,0.011365603655576706,1375.0,0.015597997166515743
653.0,0.01408461481332779,1375.0,0.015597997166515743
1071.0,0.022296776995062828,1375.0,0.015597997166515743
1400.0,0.02251906506717205,1375.0,0.015597997166515743
649.0,0.012346398085355759,1375.0,0.015597997166515743
1339.0,0.018813762813806534,1375.0,0.015597997166515743
1375.0,0.012993290089070797,1375.0,0.015597997166515743
1260.0,0.027350127696990967,1375.0,0.015597997166515743
1410.0,0.025726808235049248,1375.0,0.015597997166515743
649.0,0.007534675300121307,1375.0,0.015597997166515743
1423.0,0.025056708604097366,1375.0,0.015597997166515743
1684.0,0.00840528029948473,1375.0,0.015597997166515743
1339.0,0.015102731063961983,1375.0,0.015597997166515743
605.0,0.008195890113711357,1375.0,0.015597997166515743
1684.0,0.02357327565550804,1375.0,0.015597997166515743
1071.0,0.010712942108511925,1375.0,0.015597997166515743
1375.0,0.01809452846646309,1375.0,0.015597997166515743
1083.2,0.01824214681982994,1375.0,0.015597997166515743
632.0,0.007653721608221531,1375.0,0.015597997166515743
1375.0,0.012736048549413681,1375.0,0.015597997166515743
1480.57,0.02268148399889469,1375.0,0.015597997166515743
1260.0,0.008379291743040085,1375.0,0.015597997166515743
1364.0,0.018122240900993347,1375.0,0.015597997166515743
3410.0,0.004235406406223774,1375.0,0.015597997166515743
999.0,0.0051665036007761955,1375.0,0.015597997166515743
1435.97,0.011872697621583939,1375.0,0.015597997166515743
1375.0,0.017182914540171623,1375.0,0.015597997166515743
1500.0,0.014064185321331024,1375.0,0.015597997166515743
640.0,0.0047795213758945465,1375.0,0.015597997166515743
477.0,-0.15470711886882782,1375.0,0.015597997166515743
1339.0,0.018850263208150864,1375.0,0.015597997166515743
1426.0,0.011924901977181435,1375.0,0.015597997166515743
1339.0,0.021892298012971878,1375.0,0.015597997166515743
1071.0,0.012155245989561081,1375.0,0.015597997166515743
1071.0,0.01523914746940136,1375.0,0.015597997166515743
477.0,-0.15912383794784546,1375.0,0.015597997166515743
1684.0,0.0041410792618989944,1375.0,0.015597997166515743
3410.0,0.010386775247752666,1375.0,0.015597997166515743
570.0,-0.0031368667259812355,1375.0,0.015597997166515743
1375.0,0.029871417209506035,1375.0,0.015597997166515743
1354.0,0.015883268788456917,1375.0,0.015597997166515743
1260.0,0.009255602955818176,1375.0,0.015597997166515743
640.0,0.0040852040983736515,1375.0,0.015597997166515743
1660.0,-0.0092597221955657,1375.0,0.015597997166515743
1375.0,0.014584509655833244,1375.0,0.015597997166515743
1339.0,0.019549762830138206,1375.0,0.015597997166515743
1684.0,0.023103222250938416,1375.0,0.015597997166515743
1364.0,0.00977307092398405,1375.0,0.015597997166515743
999.0,0.013592325150966644,1375.0,0.015597997166515743
1660.0,0.0326499342918396,1375.0,0.015597997166515743
3410.0,0.0006107189692556858,1375.0,0.015597997166515743
1260.0,0.010827281512320042,1375.0,0.015597997166515743
1404.0,0.008761734701693058,1375.0,0.015597997166515743
649.0,0.01327003724873066,1375.0,0.015597997166515743
504.0,-0.02422879822552204,1375.0,0.015597997166515743
1375.0,0.013750597834587097,1375.0,0.015597997166515743
1339.0,0.01444708090275526,1375.0,0.015597997166515743
3410.0,0.002722254954278469,1375.0,0.015597997166515743
1404.0,0.009909018874168396,1375.0,0.015597997166515743
1071.0,0.02299773320555687,1375.0,0.015597997166515743
660.0,0.006865724455565214,1375.0,0.015597997166515743
640.0,-0.0005128579214215279,1375.0,0.015597997166515743
1354.0,0.017273616045713425,1375.0,0.015597997166515743
1684.0,0.008815502747893333,1375.0,0.015597997166515743
1083.2,0.017328446730971336,1375.0,0.015597997166515743
1684.0,0.025402188301086426,1375.0,0.015597997166515743
3410.0,0.004117161501199007,1375.0,0.015597997166515743
455.0,-0.1651391237974167,1375.0,0.015597997166515743
1650.0,0.008667324669659138,1375.0,0.015597997166515743
1339.0,0.01803322695195675,1375.0,0.015597997166515743
1375.0,0.015551246702671051,1375.0,0.015597997166515743
441.0,-0.15259617567062378,1375.0,0.015597997166515743
660.0,0.017917625606060028,1375.0,0.015597997166515743
1375.0,0.017531270161271095,1375.0,0.015597997166515743
640.0,0.0012050836812704802,1375.0,0.015597997166515743
1684.0,-0.004843940958380699,1375.0,0.015597997166515743
1354.0,0.014086931943893433,1375.0,0.015597997166515743
582.0,-0.004539952613413334,1375.0,0.015597997166515743
1684.0,-0.0016263686120510101,1375.0,0.015597997166515743
570.0,-0.0149694187566638,1375.0,0.015597997166515743
455.0,-0.11868909746408463,1375.0,0.015597997166515743
1684.0,0.0019845953211188316,1375.0,0.015597997166515743
570.0,0.004314585123211145,1375.0,0.015597997166515743
1375.0,0.019262975081801414,1375.0,0.015597997166515743
999.0,0.023394741117954254,1375.0,0.015597997166515743
1684.0,0.02270333096385002,1375.0,0.015597997166515743
1375.0,0.012285725213587284,1375.0,0.015597997166515743
1260.0,0.004127065651118755,1375.0,0.015597997166515743
570.0,-0.007918176241219044,1375.0,0.015597997166515743
1684.0,-0.00023972615599632263,1375.0,0.015597997166515743
1071.0,0.0054962728172540665,1375.0,0.015597997166515743
504.0,-0.0711432620882988,1375.0,0.015597997166515743
577.0,0.0016467403620481491,1375.0,0.015597997166515743
1375.0,0.01235874556005001,1375.0,0.015597997166515743
1260.0,0.005598589777946472,1375.0,0.015597997166515743
649.0,0.004954838659614325,1375.0,0.015597997166515743
1083.2,0.015815511345863342,1375.0,0.015597997166515743
1339.0,0.017110761255025864,1375.0,0.015597997166515743
1375.0,0.021272912621498108,1375.0,0.015597997166515743
1375.0,0.018204253166913986,1375.0,0.015597997166515743
1375.0,0.013516903854906559,1375.0,0.015597997166515743
502.0,-0.18398906290531158,1375.0,0.015597997166515743
1480.57,0.01397504098713398,1375.0,0.015597997166515743
1660.0,0.011090153828263283,1375.0,0.015597997166515743
1339.0,0.013721196912229061,1375.0,0.015597997166515743
1400.0,0.013233033940196037,1375.0,0.015597997166515743
1650.0,0.013400321826338768,1375.0,0.015597997166515743
1684.0,0.0013934066519141197,1375.0,0.015597997166515743
1417.44,0.01707116700708866,1375.0,0.015597997166515743
1083.2,0.013725100085139275,1375.0,0.015597997166515743
1083.2,0.011122725903987885,1375.0,0.015597997166515743
1375.0,0.02041434869170189,1375.0,0.015597997166515743
455.0,-0.2288178950548172,1375.0,0.015597997166515743
1260.0,0.0068136537447571754,1375.0,0.015597997166515743
455.0,-0.13560894131660461,1375.0,0.015597997166515743
640.0,0.006090196780860424,1375.0,0.015597997166515743
1684.0,-0.00559094687923789,1375.0,0.015597997166515743
570.0,-0.003181692212820053,1375.0,0.015597997166515743
1364.0,0.019290857017040253,1375.0,0.015597997166515743
605.0,0.006842851638793945,1375.0,0.015597997166515743
1684.0,0.016490915790200233,1375.0,0.015597997166515743
999.0,0.004061909392476082,1375.0,0.015597997166515743
1375.0,0.013689137995243073,1375.0,0.015597997166515743
1410.0,0.016930943354964256,1375.0,0.015597997166515743
1417.44,0.017851900309324265,1375.0,0.015597997166515743
1684.0,0.001104086171835661,1375.0,0.015597997166515743
441.0,-0.1795571893453598,1375.0,0.015597997166515743
1423.0,0.03241835534572601,1375.0,0.015597997166515743
1404.0,0.01115395687520504,1375.0,0.015597997166515743
1404.0,0.021626856178045273,1375.0,0.015597997166515743
1375.0,0.020279034972190857,1375.0,0.015597997166515743
1083.2,0.01973862573504448,1375.0,0.015597997166515743
3410.0,-0.001146527472883463,1375.0,0.015597997166515743
1375.0,0.01671028509736061,1375.0,0.015597997166515743
1684.0,-0.00037426315248012543,1375.0,0.015597997166515743
1339.0,0.007010979577898979,1375.0,0.015597997166515743
1375.0,0.015357552096247673,1375.0,0.015597997166515743
1375.0,0.01763325184583664,1375.0,0.015597997166515743
1260.0,0.010063190013170242,1375.0,0.015597997166515743
1083.2,0.016206372529268265,1375.0,0.015597997166515743
1071.0,0.017709175124764442,1375.0,0.015597997166515743
1083.2,0.011185649782419205,1375.0,0.015597997166515743
1400.0,0.013790041208267212,1375.0,0.015597997166515743
477.0,-0.15415062010288239,1375.0,0.015597997166515743
570.0,-0.0035411687567830086,1375.0,0.015597997166515743
1375.0,0.012427996844053268,1375.0,0.015597997166515743
